Day,Hour,Minute,Second,Time +/-,LAT_D,LAT_M,LAT +/-,LONG_D,LONG_M,LONG +/-,Depth (KM),Depth +/-,Mag 1,Mag 2,MAX_INTENSITY,"(District, Region)",REGION NAME,LONG_DEC,LAT_DEC,Year,Month,Count
4,16,04,41.7,0.2,38,56.5,0.9,142,50.2,1.2,35,,1.1v,,,"(2, 64)",FAR E OFF MIYAGI PREF,142.83666666666667,38.94166666666667,2010,9,1293
