Day,Hour,Minute,Second,Time +/-,LAT_D,LAT_M,LAT +/-,LONG_D,LONG_M,LONG +/-,Depth (KM),Depth +/-,Mag 1,Mag 2,MAX_INTENSITY,"(District, Region)",REGION NAME,LONG_DEC,LAT_DEC,Year,Month,Count
6,13,42,08.3,0.2,37,36.5,1.0,143,56.5,1.5,48,,3.0V,,,"(8,327)",FAR E OFF NORTH HONSHU,143.94166666666666,37.608333333333334,2011,6,4627
6,13,48,14.0,0.3,37,28.4,1.0,142,45.9,1.8,20,,3.2V,,,"(2, 70)",FAR E OFF FUKUSHIMA PREF,142.765,37.473333333333336,2011,6,4631
6,14,01,04.7,0.2,37,26.9,0.5,141,21.9,1.1,27,2,1.4V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.365,37.44833333333333,2011,6,4641
6,14,09,04.5,0.2,38,38.8,0.4,142,10.5,1.3,32,,1.3V,,,"(2, 65)",E OFF MIYAGI PREF,142.175,38.64666666666667,2011,6,4645
6,14,09,21.7,0.0,39,06.9,0.2,142,21.5,0.4,31,1,2.1V,,,"(2, 62)",E OFF IWATE PREF,142.35833333333332,39.115,2011,6,4646
6,14,27,35.8,0.1,38,19.8,0.5,142,09.2,0.9,36,2,2.4V,,,"(2, 65)",E OFF MIYAGI PREF,142.15333333333334,38.33,2011,6,4660
6,14,29,22.7,0.2,38,08.3,1.0,144,14.2,1.4,34,,3.8V,,,"(8,327)",FAR E OFF NORTH HONSHU,144.23666666666668,38.138333333333335,2011,6,4661
6,14,34,46.4,0.0,38,15.0,0.2,141,37.9,0.4,60,1,1.5V,,,"(2, 66)",KINKAZAN REGION,141.63166666666666,38.25,2011,6,4665
6,15,12,07.7,0.1,38,46.9,0.3,142,32.6,0.8,32,3,2.7V,,,"(2, 65)",E OFF MIYAGI PREF,142.54333333333332,38.781666666666666,2011,6,4675
6,15,31,00.4,0.1,38,56.7,0.4,142,24.8,0.9,32,2,2.6V,,,"(2, 65)",E OFF MIYAGI PREF,142.41333333333333,38.945,2011,6,4689
6,15,54,38.5,0.0,38,40.8,0.1,141,48.6,0.4,59,1,2.8V,,,"(2, 66)",KINKAZAN REGION,141.81,38.68,2011,6,4698
6,15,56,54.9,0.1,38,23.4,0.4,142,12.2,0.5,26,2,1.9V,,,"(2, 65)",E OFF MIYAGI PREF,142.20333333333335,38.39,2011,6,4700
6,16,34,06.5,0.2,37,34.7,0.9,143,48.9,1.3,44,,3.2V,,,"(8,327)",FAR E OFF NORTH HONSHU,143.815,37.57833333333333,2011,6,4716
6,16,54,31.9,0.0,38,58.1,0.2,141,43.6,0.4,64,1,2.0V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.72666666666666,38.968333333333334,2011,6,4726
6,16,54,47.2,0.2,37,56.8,0.5,141,45.4,1.1,18,4,2.6V,,,"(2, 68)",SE OFF MIYAGI PREF,141.75666666666666,37.946666666666665,2011,6,4728
6,16,54,52.7,0.1,39,05.3,0.2,142,22.3,0.5,31,1,3.3V,,,"(2, 62)",E OFF IWATE PREF,142.37166666666667,39.08833333333333,2011,6,4729
6,18,01,48.8,0.2,37,54.4,0.8,144,04.6,1.1,49,,3.1V,,,"(8,327)",FAR E OFF NORTH HONSHU,144.07666666666665,37.906666666666666,2011,6,4766
6,18,10,19.9,0.1,38,24.2,0.5,144,08.1,0.7,21,,3.2V,,,"(8,327)",FAR E OFF NORTH HONSHU,144.135,38.403333333333336,2011,6,4769
6,18,28,00.9,0.2,37,46.6,1.0,143,55.5,1.1,32,,3.1V,,,"(8,327)",FAR E OFF NORTH HONSHU,143.925,37.776666666666664,2011,6,4778
6,18,39,30.0,0.2,38,27.1,0.5,142,50.8,0.8,9,3,3.1V,,,"(2, 64)",FAR E OFF MIYAGI PREF,142.84666666666666,38.45166666666667,2011,6,4780
6,19,09,45.8,0.1,37,50.0,0.8,144,18.1,0.8,22,,2.9V,,,"(8,327)",FAR E OFF NORTH HONSHU,144.30166666666668,37.833333333333336,2011,6,4794
6,19,30,35.5,0.1,37,46.8,0.3,142,03.0,0.8,34,3,3.3V,,,"(2, 68)",SE OFF MIYAGI PREF,142.05,37.78,2011,6,4803
6,19,33,58.9,0.2,38,41.5,1.0,144,25.8,1.2,41,,3.4V,,,"(8,327)",FAR E OFF NORTH HONSHU,144.43,38.69166666666667,2011,6,4805
6,21,08,51.5,0.2,38,21.3,0.8,144,11.5,1.1,39,,2.9V,,,"(8,327)",FAR E OFF NORTH HONSHU,144.19166666666666,38.355,2011,6,4854
6,21,44,36.4,0.0,38,11.8,0.2,141,35.6,0.3,62,1,2.8V,,,"(2, 66)",KINKAZAN REGION,141.59333333333333,38.196666666666665,2011,6,4871
6,23,03,39.8,0.2,38,32.1,0.5,143,18.0,1.3,7,4,2.8V,,,"(2, 64)",FAR E OFF MIYAGI PREF,143.3,38.535,2011,6,4926
6,23,09,11.8,0.2,37,37.0,0.4,142,03.3,0.9,20,3,2.8V,,,"(2, 68)",SE OFF MIYAGI PREF,142.055,37.61666666666667,2011,6,4929
6,23,21,29.2,0.0,38,28.1,0.2,141,36.3,0.4,57,1,2.9V,,,"(2, 66)",KINKAZAN REGION,141.605,38.468333333333334,2011,6,4936
6,23,22,29.0,0.2,37,35.9,0.5,141,49.9,1.1,18,3,2.4V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.83166666666668,37.598333333333336,2011,6,4937
6,23,44,56.4,0.1,39,09.8,0.2,142,21.2,0.6,35,1,3.0V,,,"(2, 62)",E OFF IWATE PREF,142.35333333333332,39.163333333333334,2011,6,4945
7,00,05,44.5,0.2,38,26.6,0.7,142,12.6,1.0,19,4,1.2V,,,"(2, 65)",E OFF MIYAGI PREF,142.21,38.443333333333335,2011,6,4958
7,00,10,01.3,0.1,38,29.7,0.4,142,07.5,0.8,25,2,3.3V,,,"(2, 65)",E OFF MIYAGI PREF,142.125,38.495,2011,6,4961
7,00,21,53.8,0.1,38,17.9,0.4,141,53.6,0.7,61,1,1.6V,,,"(2, 65)",E OFF MIYAGI PREF,141.89333333333335,38.29833333333333,2011,6,4970
7,00,48,05.6,0.1,39,06.9,0.2,142,22.3,0.5,31,1,1.4V,,,"(2, 62)",E OFF IWATE PREF,142.37166666666667,39.115,2011,6,4981
7,00,54,21.4,0.1,38,42.6,0.2,142,04.4,0.7,33,2,0.8V,,,"(2, 65)",E OFF MIYAGI PREF,142.07333333333332,38.71,2011,6,4985
7,00,55,46.4,0.0,39,04.8,0.2,141,44.2,0.4,67,1,0.9V,,,"(2, 49)",SOUTHERN IWATE PREF,141.73666666666668,39.08,2011,6,4986
7,00,57,30.7,0.2,38,27.7,0.6,142,05.8,0.9,24,3,1.0V,,,"(2, 65)",E OFF MIYAGI PREF,142.09666666666666,38.461666666666666,2011,6,4989
7,01,39,41.5,0.2,37,51.5,0.5,143,16.3,1.2,26,,3.8V,,,"(2, 64)",FAR E OFF MIYAGI PREF,143.27166666666668,37.858333333333334,2011,6,5007
7,01,56,47.4,0.2,38,08.3,0.6,142,21.6,0.9,30,2,2.4V,,,"(2, 65)",E OFF MIYAGI PREF,142.36,38.138333333333335,2011,6,5017
7,02,00,07.5,0.1,37,41.4,0.3,142,00.7,0.8,31,3,3.7V,3.5d,,"(2, 68)",SE OFF MIYAGI PREF,142.01166666666666,37.69,2011,6,5018
7,02,26,05.0,0.1,38,39.5,0.3,142,09.8,0.7,38,2,2.7V,,,"(2, 65)",E OFF MIYAGI PREF,142.16333333333333,38.65833333333333,2011,6,5029
7,03,12,32.8,0.1,38,14.2,0.4,141,56.6,0.8,44,1,3.8V,,,"(2, 65)",E OFF MIYAGI PREF,141.94333333333333,38.236666666666665,2011,6,5055
7,03,47,06.0,0.1,38,39.4,0.2,142,09.1,0.7,38,2,2.7V,,,"(2, 65)",E OFF MIYAGI PREF,142.15166666666667,38.656666666666666,2011,6,5073
7,03,52,20.8,0.2,37,35.2,0.6,143,38.4,1.3,45,,4.9D,4.9W,1,"(2, 70)",FAR E OFF FUKUSHIMA PREF NPS,143.64,37.586666666666666,2011,6,5075
7,04,03,19.4,0.1,38,49.4,0.4,142,31.1,0.8,26,2,3.4V,,,"(2, 65)",E OFF MIYAGI PREF,142.51833333333335,38.82333333333333,2011,6,5077
7,04,58,33.4,0.2,38,49.4,0.7,144,12.6,0.9,50,,3.4V,,,"(8,327)",FAR E OFF NORTH HONSHU,144.21,38.82333333333333,2011,6,5099
7,05,08,51.6,0.1,39,09.3,0.3,142,24.2,0.7,30,1,2.2V,,,"(2, 62)",E OFF IWATE PREF,142.40333333333334,39.155,2011,6,5104
7,05,10,27.1,0.1,37,46.3,0.3,141,36.0,0.6,48,2,4.6D,4.5W,3,"(2, 69)",E OFF FUKUSHIMA PREF     NPS,141.6,37.77166666666667,2011,6,5106
7,05,37,15.1,0.1,37,26.3,0.3,141,28.9,0.9,39,2,3.6V,3.5d,2,"(2, 69)",E OFF FUKUSHIMA PREF,141.48166666666665,37.43833333333333,2011,6,5114
7,07,43,48.4,0.3,38,36.0,1.2,144,22.8,1.5,28,,3.0V,,,"(8,327)",FAR E OFF NORTH HONSHU,144.38,38.6,2011,6,5154
7,07,50,13.2,0.1,38,19.8,0.3,141,45.9,0.6,50,1,2.3V,,,"(2, 65)",E OFF MIYAGI PREF,141.765,38.33,2011,6,5159
7,07,54,37.0,0.2,37,35.8,0.7,143,36.5,1.4,41,,3.7V,,,"(2, 70)",FAR E OFF FUKUSHIMA PREF,143.60833333333332,37.596666666666664,2011,6,5160
7,08,04,08.0,0.4,37,53.9,0.9,142,15.0,1.7,30,4,2.6V,,,"(2, 68)",SE OFF MIYAGI PREF,142.25,37.89833333333333,2011,6,5166
7,08,15,38.1,0.2,38,31.8,0.5,143,26.4,1.0,12,,4.4D,4.3V,,"(2, 64)",FAR E OFF MIYAGI PREF,143.44,38.53,2011,6,5170
7,08,19,21.6,0.2,37,36.1,0.7,143,36.0,1.3,46,,3.6V,,,"(2, 70)",FAR E OFF FUKUSHIMA PREF,143.6,37.60166666666667,2011,6,5172
7,08,22,32.5,0.1,39,06.5,0.3,142,24.5,0.7,33,1,2.5V,,,"(2, 62)",E OFF IWATE PREF,142.40833333333333,39.108333333333334,2011,6,5174
7,08,36,02.5,0.1,38,26.4,0.4,142,09.7,0.7,29,1,3.3V,,,"(2, 65)",E OFF MIYAGI PREF,142.16166666666666,38.44,2011,6,5185
7,08,44,15.1,0.1,38,24.6,0.4,142,18.1,0.7,25,2,2.9V,,,"(2, 65)",E OFF MIYAGI PREF,142.30166666666668,38.41,2011,6,5191
7,10,32,22.5,0.1,37,34.5,0.2,141,37.7,0.6,41,2,3.1V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.62833333333333,37.575,2011,6,5228
7,11,16,00.2,0.2,37,27.9,0.4,141,55.1,0.8,20,3,2.9V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.91833333333332,37.465,2011,6,5243
7,11,33,58.0,0.1,38,28.4,0.4,142,16.3,0.8,28,2,2.7V,,,"(2, 65)",E OFF MIYAGI PREF,142.27166666666668,38.473333333333336,2011,6,5250
7,12,24,16.5,0.1,38,33.5,0.2,141,41.4,0.5,54,1,1.7V,,,"(2, 66)",KINKAZAN REGION,141.69,38.55833333333333,2011,6,5279
7,12,27,38.0,0.2,39,00.8,0.5,142,22.7,1.1,34,3,1.5V,,,"(2, 62)",E OFF IWATE PREF,142.37833333333333,39.013333333333335,2011,6,5281
7,12,30,13.1,0.1,39,05.7,0.3,142,24.8,0.7,31,1,2.2V,,,"(2, 62)",E OFF IWATE PREF,142.41333333333333,39.095,2011,6,5287
7,12,44,52.3,0.1,38,23.6,0.5,142,15.6,0.6,14,2,2.0V,,,"(2, 65)",E OFF MIYAGI PREF,142.26,38.39333333333333,2011,6,5298
7,12,55,53.9,0.1,38,27.9,0.4,142,12.5,0.8,26,2,3.0V,,,"(2, 65)",E OFF MIYAGI PREF,142.20833333333334,38.465,2011,6,5304
7,13,04,01.6,0.1,39,06.4,0.3,142,23.9,0.7,29,2,2.9V,,,"(2, 62)",E OFF IWATE PREF,142.39833333333334,39.10666666666667,2011,6,5308
7,13,16,14.4,0.1,38,45.2,0.3,142,03.8,0.7,34,2,2.0V,,,"(2, 66)",KINKAZAN REGION,142.06333333333333,38.75333333333333,2011,6,5312
7,13,22,06.2,0.1,38,49.9,0.3,142,01.8,0.8,43,2,1.3V,,,"(2, 66)",KINKAZAN REGION,142.03,38.83166666666666,2011,6,5315
7,13,26,08.9,0.2,39,06.3,0.6,142,19.7,1.5,34,3,1.5V,,,"(2, 62)",E OFF IWATE PREF,142.32833333333335,39.105,2011,6,5318
7,13,30,00.6,0.2,37,39.8,0.4,141,59.5,0.9,26,4,2.4V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.99166666666667,37.663333333333334,2011,6,5320
7,13,41,33.0,0.3,37,38.3,1.0,143,35.8,1.7,41,,3.7V,,,"(2, 70)",FAR E OFF FUKUSHIMA PREF,143.59666666666666,37.638333333333335,2011,6,5326
7,13,46,14.5,0.2,37,44.2,0.4,142,06.8,1.1,30,4,3.1V,,,"(2, 68)",SE OFF MIYAGI PREF,142.11333333333334,37.736666666666665,2011,6,5330
7,13,48,12.8,0.1,38,27.2,0.3,141,53.2,0.5,42,1,2.2V,,,"(2, 65)",E OFF MIYAGI PREF,141.88666666666666,38.45333333333333,2011,6,5332
7,14,20,10.1,0.1,39,02.7,0.3,142,24.4,0.7,31,2,3.1V,,,"(2, 62)",E OFF IWATE PREF,142.40666666666667,39.045,2011,6,5351
7,14,31,19.4,0.2,37,38.8,0.8,143,33.2,0.9,30,,3.0V,,,"(2, 70)",FAR E OFF FUKUSHIMA PREF,143.55333333333334,37.64666666666667,2011,6,5355
7,15,33,19.5,0.2,37,47.2,0.4,142,01.7,1.0,35,3,2.8V,,,"(2, 68)",SE OFF MIYAGI PREF,142.02833333333334,37.78666666666667,2011,6,5379
7,15,37,24.5,0.2,37,27.6,0.5,142,46.0,1.2,15,,3.1V,,,"(2, 70)",FAR E OFF FUKUSHIMA PREF,142.76666666666668,37.46,2011,6,5382
7,16,05,30.3,0.1,38,39.6,0.2,142,02.6,0.6,42,1,2.1V,,,"(2, 65)",E OFF MIYAGI PREF,142.04333333333332,38.66,2011,6,5397
7,16,08,47.2,0.0,38,37.5,0.2,141,59.2,0.5,42,1,1.7V,,,"(2, 65)",E OFF MIYAGI PREF,141.98666666666668,38.625,2011,6,5400
7,16,09,46.4,0.3,37,34.5,0.7,143,55.1,1.5,43,,4.2V,,,"(8,327)",FAR E OFF NORTH HONSHU,143.91833333333332,37.575,2011,6,5402
7,16,25,43.4,0.1,38,57.0,0.3,142,26.2,0.7,27,2,2.5V,,,"(2, 65)",E OFF MIYAGI PREF,142.43666666666667,38.95,2011,6,5413
7,16,33,38.9,0.1,37,36.1,0.4,141,58.4,0.8,29,4,2.5V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.97333333333333,37.60166666666667,2011,6,5419
7,16,39,03.9,0.2,37,31.3,0.4,141,55.0,0.8,23,3,3.0V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.91666666666666,37.52166666666667,2011,6,5422
7,16,53,11.3,0.2,37,37.7,0.8,143,50.2,1.2,35,,4.1V,,,"(8,327)",FAR E OFF NORTH HONSHU,143.83666666666667,37.62833333333333,2011,6,5429
7,17,06,46.7,0.2,38,02.1,0.4,142,48.2,0.7,18,2,4.3D,4.7V,1,"(2, 64)",FAR E OFF MIYAGI PREF,142.80333333333334,38.035,2011,6,5443
7,17,18,09.0,0.1,39,02.3,0.2,142,26.9,0.5,30,1,2.1V,,,"(2, 62)",E OFF IWATE PREF,142.44833333333332,39.038333333333334,2011,6,5445
7,17,56,30.3,0.2,38,46.6,1.0,144,11.8,1.2,41,,2.6V,,,"(8,327)",FAR E OFF NORTH HONSHU,144.19666666666666,38.776666666666664,2011,6,5465
7,18,05,33.0,0.1,39,00.2,0.3,142,46.1,0.6,16,2,2.2V,,,"(2, 63)",FAR E OFF SANRIKU,142.76833333333335,39.00333333333333,2011,6,5470
7,18,11,16.0,0.1,38,26.1,0.3,142,05.3,0.7,28,1,2.5V,,,"(2, 65)",E OFF MIYAGI PREF,142.08833333333334,38.435,2011,6,5475
7,18,25,12.5,0.1,37,57.1,0.5,141,54.6,0.9,37,2,2.4V,,,"(2, 68)",SE OFF MIYAGI PREF,141.91,37.95166666666667,2011,6,5486
7,18,34,34.8,0.1,37,27.5,0.2,141,18.1,0.5,25,1,2.2V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.30166666666668,37.458333333333336,2011,6,5491
7,18,35,31.7,0.1,37,31.2,0.3,141,29.1,0.7,31,2,2.2V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.485,37.52,2011,6,5492
7,18,38,04.1,0.1,38,54.1,0.3,142,39.5,0.6,31,3,1.6V,,,"(2, 65)",E OFF MIYAGI PREF,142.65833333333333,38.901666666666664,2011,6,5495
7,18,45,05.7,0.1,38,19.5,0.4,142,05.6,0.8,35,1,3.9V,,1,"(2, 65)",E OFF MIYAGI PREF,142.09333333333333,38.325,2011,6,5498
7,19,04,38.0,0.2,38,12.0,0.6,142,26.3,1.0,34,3,2.4V,,,"(2, 65)",E OFF MIYAGI PREF,142.43833333333333,38.2,2011,6,5501
7,19,11,04.4,0.1,38,44.6,0.2,142,06.6,0.6,36,1,1.8V,,,"(2, 65)",E OFF MIYAGI PREF,142.11,38.74333333333333,2011,6,5509
7,19,18,12.8,0.1,37,25.7,0.4,141,42.7,0.8,27,2,4.2D,4.4V,1,"(2, 69)",E OFF FUKUSHIMA PREF,141.71166666666667,37.428333333333335,2011,6,5511
7,19,29,46.1,0.1,37,57.3,0.3,141,51.2,0.5,52,1,2.8V,,,"(2, 68)",SE OFF MIYAGI PREF,141.85333333333332,37.955,2011,6,5513
7,19,49,55.3,0.1,39,08.9,0.2,142,23.7,0.6,29,1,2.2V,,,"(2, 62)",E OFF IWATE PREF,142.395,39.14833333333333,2011,6,5519
7,20,15,18.0,0.1,38,25.4,0.3,142,10.2,0.6,29,1,2.6V,,,"(2, 65)",E OFF MIYAGI PREF,142.17,38.42333333333333,2011,6,5525
7,20,20,14.6,0.1,38,45.0,0.3,142,10.4,0.7,32,2,1.7V,,,"(2, 65)",E OFF MIYAGI PREF,142.17333333333335,38.75,2011,6,5528
7,20,21,59.5,0.1,37,44.9,0.3,141,48.7,0.6,43,3,2.0V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.81166666666667,37.748333333333335,2011,6,5531
7,20,25,00.0,0.2,38,47.8,0.4,142,20.6,0.9,25,2,1.7V,,,"(2, 65)",E OFF MIYAGI PREF,142.34333333333333,38.79666666666667,2011,6,5534
7,20,41,46.3,0.1,38,19.1,0.4,142,08.1,0.8,36,1,2.7V,,,"(2, 65)",E OFF MIYAGI PREF,142.135,38.318333333333335,2011,6,5545
7,20,47,51.3,0.1,38,26.1,0.3,142,20.9,0.6,29,2,2.1V,,,"(2, 65)",E OFF MIYAGI PREF,142.34833333333333,38.435,2011,6,5547
7,20,50,59.6,0.3,37,56.0,1.0,143,05.4,1.3,12,,2.5V,,,"(2, 64)",FAR E OFF MIYAGI PREF,143.09,37.93333333333333,2011,6,5548
7,21,12,36.5,0.2,37,37.3,0.6,143,19.3,1.3,46,,2.7V,,,"(2, 70)",FAR E OFF FUKUSHIMA PREF,143.32166666666666,37.62166666666667,2011,6,5561
7,21,27,44.7,0.2,37,38.8,0.3,142,02.4,0.9,26,4,2.5V,,,"(2, 68)",SE OFF MIYAGI PREF,142.04,37.64666666666667,2011,6,5573
7,21,46,59.2,0.1,37,54.3,0.3,141,47.1,0.5,48,1,2.7V,,,"(2, 68)",SE OFF MIYAGI PREF,141.785,37.905,2011,6,5583
7,21,54,23.5,0.2,38,13.7,0.7,142,51.9,1.1,0,,3.1V,,,"(2, 64)",FAR E OFF MIYAGI PREF,142.865,38.22833333333333,2011,6,5590
7,22,00,19.4,0.2,37,41.0,0.7,143,30.7,1.4,40,,2.8V,,,"(2, 70)",FAR E OFF FUKUSHIMA PREF,143.51166666666666,37.68333333333333,2011,6,5596
7,22,01,39.9,0.1,38,18.7,0.3,141,49.0,0.5,45,1,1.5V,,,"(2, 65)",E OFF MIYAGI PREF,141.81666666666666,38.31166666666667,2011,6,5598
7,22,18,57.1,0.0,37,27.7,0.1,141,18.1,0.4,25,1,2.9V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.30166666666668,37.461666666666666,2011,6,5609
7,22,21,54.0,0.1,38,36.4,0.6,143,44.4,0.9,26,,3.2V,,,"(2, 64)",FAR E OFF MIYAGI PREF,143.74,38.60666666666667,2011,6,5611
7,23,57,17.8,0.1,38,18.1,0.3,141,54.1,0.6,62,1,2.1V,,,"(2, 65)",E OFF MIYAGI PREF,141.90166666666667,38.30166666666667,2011,6,5656
8,00,04,33.8,0.1,39,04.7,0.3,142,21.5,0.7,29,1,2.4V,,,"(2, 62)",E OFF IWATE PREF,142.35833333333332,39.07833333333333,2011,6,5661
8,00,07,01.0,0.2,38,17.4,0.7,143,24.9,1.6,4,4,3.7V,,,"(2, 64)",FAR E OFF MIYAGI PREF,143.415,38.29,2011,6,5663
8,00,31,08.7,0.2,37,55.9,0.6,141,48.8,1.2,39,3,1.5V,,,"(2, 68)",SE OFF MIYAGI PREF,141.81333333333333,37.931666666666665,2011,6,5671
8,00,59,48.7,0.1,38,20.9,0.4,142,06.1,0.7,34,1,2.2V,,,"(2, 65)",E OFF MIYAGI PREF,142.10166666666666,38.348333333333336,2011,6,5686
8,01,26,05.5,0.0,37,50.1,0.2,141,18.4,0.4,60,1,3.2V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.30666666666667,37.835,2011,6,5697
8,01,58,51.4,0.1,38,05.9,0.3,142,01.1,0.6,48,1,2.3V,,,"(2, 65)",E OFF MIYAGI PREF,142.01833333333335,38.098333333333336,2011,6,5708
8,02,10,38.2,0.1,38,10.6,0.2,142,09.0,0.4,14,1,3.0V,,,"(2, 65)",E OFF MIYAGI PREF,142.15,38.17666666666667,2011,6,5715
8,02,28,09.3,0.1,38,23.6,0.4,142,08.8,0.7,33,1,2.0V,,,"(2, 65)",E OFF MIYAGI PREF,142.14666666666668,38.39333333333333,2011,6,5721
8,03,07,45.2,0.1,38,24.6,0.2,141,49.4,0.5,54,1,2.4V,,,"(2, 65)",E OFF MIYAGI PREF,141.82333333333332,38.41,2011,6,5736
8,03,30,42.1,0.1,38,37.1,0.2,141,54.4,0.5,48,1,3.8V,,2,"(2, 66)",KINKAZAN REGION,141.90666666666667,38.61833333333333,2011,6,5751
8,03,48,56.2,0.0,38,16.4,0.2,141,49.3,0.5,56,1,3.7V,,1,"(2, 65)",E OFF MIYAGI PREF,141.82166666666666,38.27333333333333,2011,6,5757
8,03,55,43.8,0.2,37,58.8,0.8,144,14.7,1.2,44,,3.8V,,,"(8,327)",FAR E OFF NORTH HONSHU,144.245,37.98,2011,6,5761
8,05,01,29.7,0.2,37,44.2,0.4,142,03.6,1.0,26,4,2.1V,,,"(2, 68)",SE OFF MIYAGI PREF,142.06,37.736666666666665,2011,6,5799
8,05,01,55.0,0.1,38,59.0,0.3,142,25.1,0.8,29,2,3.2V,,,"(2, 65)",E OFF MIYAGI PREF,142.41833333333332,38.983333333333334,2011,6,5800
8,05,17,09.4,0.2,38,28.8,0.5,142,53.7,1.0,10,3,2.7V,,,"(2, 64)",FAR E OFF MIYAGI PREF,142.895,38.48,2011,6,5809
8,05,32,41.2,0.2,38,21.7,0.5,142,13.6,0.9,25,2,2.0V,,,"(2, 65)",E OFF MIYAGI PREF,142.22666666666666,38.361666666666665,2011,6,5823
8,05,39,44.3,0.1,38,24.4,0.3,142,09.3,0.7,32,1,3.3V,,,"(2, 65)",E OFF MIYAGI PREF,142.155,38.406666666666666,2011,6,5829
8,05,48,15.8,0.1,38,26.6,0.3,142,18.9,0.6,25,1,3.2V,,,"(2, 65)",E OFF MIYAGI PREF,142.315,38.443333333333335,2011,6,5833
8,05,52,35.9,0.1,39,04.2,0.3,141,28.2,0.4,70,1,1.4V,,,"(2, 49)",SOUTHERN IWATE PREF,141.47,39.07,2011,6,5836
8,05,59,53.6,0.3,37,45.1,0.9,143,59.0,1.6,50,,3.6V,,,"(8,327)",FAR E OFF NORTH HONSHU,143.98333333333332,37.751666666666665,2011,6,5840
8,06,17,22.8,0.1,37,35.9,0.8,144,00.1,0.9,15,,3.3V,,,"(8,327)",FAR E OFF NORTH HONSHU,144.00166666666667,37.598333333333336,2011,6,5847
8,06,19,12.3,0.2,37,39.7,0.6,142,55.9,1.4,36,,3.2V,,,"(2, 70)",FAR E OFF FUKUSHIMA PREF,142.93166666666667,37.66166666666667,2011,6,5848
8,06,30,25.5,0.1,38,15.4,0.2,141,36.1,0.4,54,1,2.5V,,,"(2, 66)",KINKAZAN REGION,141.60166666666666,38.25666666666667,2011,6,5850
8,06,59,28.1,0.2,38,13.4,0.8,144,28.5,0.9,26,,3.3V,,,"(8,327)",FAR E OFF NORTH HONSHU,144.475,38.223333333333336,2011,6,5865
8,07,37,54.6,0.2,37,45.2,0.4,142,00.1,1.0,30,4,3.0V,,,"(2, 68)",SE OFF MIYAGI PREF,142.00166666666667,37.75333333333333,2011,6,5878
8,07,52,05.3,0.2,37,35.9,1.0,144,26.9,1.4,31,,3.8V,,,"(8,327)",FAR E OFF NORTH HONSHU,144.44833333333332,37.598333333333336,2011,6,5886
8,08,30,02.9,0.0,39,11.9,0.2,141,49.9,0.3,53,1,2.7V,,,"(2, 49)",SOUTHERN IWATE PREF,141.83166666666668,39.19833333333333,2011,6,5904
8,08,42,54.5,0.1,38,39.1,0.2,142,26.2,0.6,38,2,3.2V,,,"(2, 65)",E OFF MIYAGI PREF,142.43666666666667,38.651666666666664,2011,6,5908
8,08,50,12.7,0.1,38,21.6,0.4,142,14.3,0.7,26,1,3.0V,,,"(2, 65)",E OFF MIYAGI PREF,142.23833333333334,38.36,2011,6,5916
8,09,00,39.5,0.2,37,33.2,0.5,141,55.5,0.9,31,4,2.8V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.925,37.553333333333335,2011,6,5923
8,09,17,33.1,0.2,37,43.1,1.4,143,52.1,1.4,40,,3.8V,,,"(8,327)",FAR E OFF NORTH HONSHU,143.86833333333334,37.718333333333334,2011,6,5932
8,09,21,05.3,0.1,38,29.8,0.2,142,03.0,0.5,43,1,3.2V,,,"(2, 65)",E OFF MIYAGI PREF,142.05,38.49666666666667,2011,6,5933
8,09,30,15.7,0.1,38,33.4,0.2,141,41.4,0.4,55,1,2.9V,,1,"(2, 66)",KINKAZAN REGION,141.69,38.556666666666665,2011,6,5936
8,10,56,16.7,0.1,38,21.3,0.4,142,08.5,0.7,36,1,2.9V,,,"(2, 65)",E OFF MIYAGI PREF,142.14166666666668,38.355,2011,6,5986
8,11,47,47.7,0.1,38,27.0,0.3,142,12.6,0.8,31,2,2.6V,,,"(2, 65)",E OFF MIYAGI PREF,142.21,38.45,2011,6,6013
8,12,04,13.7,0.2,37,59.8,1.4,144,26.8,1.4,24,,3.9V,,,"(8,327)",FAR E OFF NORTH HONSHU,144.44666666666666,37.99666666666667,2011,6,6025
8,12,12,26.3,0.3,37,56.1,1.6,144,27.4,1.6,28,,3.9V,,,"(8,327)",FAR E OFF NORTH HONSHU,144.45666666666668,37.935,2011,6,6028
8,12,21,08.6,0.3,38,02.7,1.2,144,21.7,1.5,8,,3.3V,,,"(8,327)",FAR E OFF NORTH HONSHU,144.36166666666668,38.045,2011,6,6036
8,12,23,54.3,0.1,38,26.0,0.3,142,13.4,0.7,34,2,1.8V,,,"(2, 65)",E OFF MIYAGI PREF,142.22333333333333,38.43333333333333,2011,6,6037
