     17 32 32.8 0.1  39 11.4 0.3  142 23.3 0.7   33 1  2.6V        (2, 62) E OFF IWATE PREF        
     17 33 12.7 0.0  37 00.3 0.0  140 39.4 0.1    9 1  1.9V        (2, 56) EASTERN FUKUSHIMA PREF  
     17 34 07.0 0.1  38 42.2 0.3  142 21.0 0.6   37 2  2.1V        (2, 65) E OFF MIYAGI PREF       
     17 34 45.4 0.2  34 44.1 0.7  140 07.0 0.7   60 2  2.4V        (3,108) SE OFF BOSO PENINSULA   
     17 35 46.4 0.1  38 00.4 0.4  141 54.2 0.7   47 1  2.1V        (2, 68) SE OFF MIYAGI PREF      
     17 35 52.2 0.0  36 56.3 0.1  140 43.1 0.2    7 1  1.4V        (2, 56) EASTERN FUKUSHIMA PREF  
     17 36 01.7 0.0  33 01.5 0.1  130 43.7 0.1   11 1  0.9V        (7,269) NW KUMAMOTO PREF        
     17 40 04.8 0.2  37 21.6 0.5  141 51.8 0.9   24 3  2.9V        (2, 69) E OFF FUKUSHIMA PREF    
     17 40 23.7 0.2  39 04.6 0.5  143 18.5 0.9    9 3  3.8V        (2, 63) FAR E OFF SANRIKU       
     17 46 22.9 0.0  36 53.6 0.1  140 35.9 0.3    8 1  1.6V        (3, 86) NORTHERN IBARAKI PREF   
     17 47 10.2 0.2  37 03.9 0.6  142 24.1 1.4   16 4  3.1V        (2, 69) E OFF FUKUSHIMA PREF    
     17 49 18.8 0.0  36 42.4 0.0  140 40.0 0.1    5 1  1.4v        (3, 86) NORTHERN IBARAKI PREF   
     17 49 36.1 0.0  37 10.6 0.1  140 40.8 0.1    6 1  1.8V        (2, 56) EASTERN FUKUSHIMA PREF  
     17 52 00.5 0.0  37 00.8 0.0  140 36.6 0.2   12 1  0.7V        (2, 56) EASTERN FUKUSHIMA PREF  
     17 52 46.6 0.1  35 24.1 0.4  140 18.7 0.9   28 2  1.9V        (3, 94) KUJUKURI COAST BOSO PEN 
     17 53 23.6 0.0  36 48.7 0.0  140 34.0 0.1    6 0  0.8V        (3, 86) NORTHERN IBARAKI PREF   
     17 55 16.5 0.0  37 45.4 0.1  140 00.2 0.1    8 1  1.1V        (2, 53) SOUTHERN YAMAGATA PREF  
     17 55 18.2 0.0  37 05.4 0.1  140 42.1 0.2    8 1  2.2V        (2, 56) EASTERN FUKUSHIMA PREF  
     17 55 27.6 0.0  37 05.6 0.1  140 41.6 0.2    3 2  2.3V        (2, 56) EASTERN FUKUSHIMA PREF  
     17 58 38.2 0.1  35 49.3 0.1  140 40.0 0.2    2 2  1.9V        (3, 92) NORTHERN CHIBA PREF     
     17 59 02.1 0.0  37 03.7 0.0  140 48.9 0.1    9 0  1.7V        (2, 56) EASTERN FUKUSHIMA PREF  
     18 00 41.7 0.0  32 45.5 0.3  132 13.6 0.1   12 3              (7,300) HYUGANADA REGION        
     18 02 30.2 0.1  38 06.7 0.4  142 05.9 0.6   14 1  2.4V        (2, 65) E OFF MIYAGI PREF       
     18 03 27.8 0.0  37 05.6 0.1  140 41.7 0.2    6 2  1.9V        (2, 56) EASTERN FUKUSHIMA PREF  
     18 05 05.7 0.0  37 03.7 0.1  140 30.7 0.1    8 1  0.9V        (2, 55) MID FUKUSHIMA PREF      
     18 05 58.6 0.0  35 18.3 0.0  137 20.0 0.1   12 0  0.3V        (4,140) SE GIFU PREF            
     18 08 14.8 0.0  37 25.8 0.1  141 19.0 0.5   27 1  2.7V        (2, 69) E OFF FUKUSHIMA PREF    
     18 10 02.8 0.1  36 11.9 0.2  140 52.9 0.6   45 1  1.7V        (3,111) E OFF IBARAKI PREF      
     18 10 12.3 0.1  37 46.2 0.3  142 02.0 0.8   31 3  3.8V        (2, 68) SE OFF MIYAGI PREF      
     18 11 35.8 0.0  29 05.2 0.3  129 30.1 1.6   28 3  1.6v        (7,285) NEAR TOKARA ISLANDS     
     18 12 16.1 0.0  37 44.3 0.1  139 55.1 0.2    7 1  1.1V        (2, 54) WESTERN FUKUSHIMA PREF  
     18 14 02.4 0.0  37 03.7 0.0  140 30.8 0.1    9 1  1.3V        (2, 55) MID FUKUSHIMA PREF      
     18 14 35.0 0.0  37 04.0 0.1  140 47.8 0.2    9 1  2.8V      1 (2, 56) EASTERN FUKUSHIMA PREF  
     18 16 26.0 0.0  33 57.9 0.0  135 17.1 0.0    6 0  0.7V        (5,191) CENTRAL WAKAYAMA PREF   
     18 19 21.0 0.0  36 48.6 0.0  140 34.3 0.1    7 0  1.0V        (3, 86) NORTHERN IBARAKI PREF   
     18 19 41.3 0.0  33 01.5 0.1  130 43.2 0.1   11 1  0.7V        (7,269) NW KUMAMOTO PREF        
     18 23 25.7 0.0  37 03.8 0.1  140 48.5 0.2    8 1  1.3V        (2, 56) EASTERN FUKUSHIMA PREF  
     18 24 07.1 0.1  38 20.7 0.4  141 54.3 0.8   63 1  2.6V        (2, 65) E OFF MIYAGI PREF       
     18 25 15.7 0.1  34 46.2 0.5  139 35.0 0.4   21 2  1.4V        (3,102) NEAR IZU-OSHIMA ISLAND  
     18 29 02.3 0.0  36 54.3 0.1  140 41.8 0.2    9 1  1.6V        (2, 56) EASTERN FUKUSHIMA PREF  
     18 29 21.6 0.1  39 04.9 0.3  142 22.8 0.6   29 1  1.6V        (2, 62) E OFF IWATE PREF        
     18 30 11.5 0.1  38 21.3 0.4  142 08.0 0.5   29 1  2.1V        (2, 65) E OFF MIYAGI PREF       
     18 30 56.9 0.2  37 28.5 0.4  141 52.9 0.8   12 3  2.8V        (2, 69) E OFF FUKUSHIMA PREF    
     18 32 12.2 0.1  38 38.2 0.2  141 53.5 0.6   47 1  3.9D 4.0V 2 (2, 66) KINKAZAN REGION         
     18 34 32.6 0.2  37 28.8 0.6  141 49.1 0.9    8 4  2.5V        (2, 69) E OFF FUKUSHIMA PREF    
     18 35 48.3 0.0  37 46.7 0.1  140 00.2 0.1    9 1  1.3V        (2, 53) SOUTHERN YAMAGATA PREF  
     18 35 59.7 0.1  24 19.6 3.6  122 58.4 0.6   60 2  1.7V        (7,289) NW OFF ISHIGAKIJIMA IS  
     18 36 33.7 0.0  36 37.8 0.1  140 33.6 0.2   22 1  3.9D 4.0V 3 (3, 86) NORTHERN IBARAKI PREF    NPS
     18 40 37.7 0.0  35 49.8 0.0  136 23.7 0.1    8 1  0.9V        (4,137) CENTRAL FUKUI PREF      
     18 42 28.3 0.2  35 53.6 0.8  141 28.2 1.0   18 3  2.6V        (3,112) FAR E OFF IBARAKI PREF  
     18 43 27.2 0.3  35 48.4 0.8  140 54.4 1.3   31 2  1.8V        (3,110) NEAR CHOSHI CITY        
     18 44 31.5 0.1  37 19.8 0.2  141 09.2 0.6   54 1  1.9V        (2, 69) E OFF FUKUSHIMA PREF    
     18 46 56.4 0.1  37 43.7 0.3  141 38.0 0.5   53 2  2.1V        (2, 69) E OFF FUKUSHIMA PREF    
     18 48 37.1 0.1  37 25.7 0.2  141 12.0 0.5   27 1  1.9V        (2, 69) E OFF FUKUSHIMA PREF    
     18 52 01.4 0.0  36 54.2 0.1  140 42.1 0.2    9 0  1.1V        (2, 56) EASTERN FUKUSHIMA PREF  
     18 54 10.8 0.1  38 20.6 0.6  142 10.6 0.7   31 2  1.9V        (2, 65) E OFF MIYAGI PREF       
     18 57 11.1 0.1  38 11.0 0.3  141 45.4 0.5   53 1  1.8V        (2, 65) E OFF MIYAGI PREF       
     18 59 04.1 0.0  36 54.4 0.0  140 42.1 0.2    8 0  0.8V        (2, 56) EASTERN FUKUSHIMA PREF  
     19 02 06.7 0.0  36 52.7 0.0  140 38.9 0.1    8 0  1.7V        (3, 86) NORTHERN IBARAKI PREF   
     19 03 10.1 0.0  36 50.2 0.0  140 39.2 0.2    8 0  1.4V        (3, 86) NORTHERN IBARAKI PREF   
     19 04 07.6 0.0  33 01.4 0.0  130 43.9 0.1   12 0  1.7V        (7,269) NW KUMAMOTO PREF        
     19 04 10.2 0.0  36 57.2 0.1  140 45.8 0.2   10 1  1.1V        (2, 56) EASTERN FUKUSHIMA PREF  
     19 04 48.2 0.0  33 01.5 0.0  130 44.3 0.0   11 0  0.0V        (7,269) NW KUMAMOTO PREF        
     19 05 48.3 0.1  38 46.5 0.2  141 45.1 0.7   54 1  1.6V        (2, 66) KINKAZAN REGION         
     19 06 31.4 0.0  36 49.9 0.1  140 38.5 0.2    8 1  1.6V        (3, 86) NORTHERN IBARAKI PREF   
     19 08 41.8 0.1  36 57.9 0.4  141 12.4 1.0   48 1  2.4V        (2, 69) E OFF FUKUSHIMA PREF    
   1 19 10 21.5 0.1  37 46.1 0.3  141 35.4 0.6   44 2  2.3V        (2, 69) E OFF FUKUSHIMA PREF    
     19 12 00.5 0.0  37 08.0 0.2  140 51.2 0.2    7 1  1.0V        (2, 56) EASTERN FUKUSHIMA PREF  
     19 13 35.0 0.0  36 16.1 0.1  137 35.8 0.0    5 0  0.4V        (4,143) HIDA MOUNTAINS REGION   
     19 15 39.4 0.0  36 49.0 0.0  140 34.2 0.1    6 0  1.0V        (3, 86) NORTHERN IBARAKI PREF   
     19 17 28.6 0.0  38 11.9 0.2  141 31.9 0.4   63 1  2.6V        (2, 66) KINKAZAN REGION         
     19 17 52.5 0.0  34 09.5 0.2  135 28.0 0.1    8 1  0.4V        (5,189) NE WAKAYAMA PREF        
     19 22 41.0 0.1  35 53.9 0.3  140 50.8 0.6   42 1  4.4D 4.3V 2 (3,110) NEAR CHOSHI CITY        
     19 23 49.7 0.2  37 10.5 0.4  141 25.5 1.1   44 2  3.8V      1 (2, 69) E OFF FUKUSHIMA PREF    
     19 27 02.3 0.0  37 48.1 0.2  139 59.5 0.1    8 2  0.9V        (2, 53) SOUTHERN YAMAGATA PREF  
     19 27 03.9 0.1  37 25.6 0.4  141 47.0 0.9   43 3  3.3V        (2, 69) E OFF FUKUSHIMA PREF    
     19 28 02.5 0.1  39 05.7 0.3  142 21.6 0.5   26 1  2.3V        (2, 62) E OFF IWATE PREF        
     19 29 26.9 0.0  38 23.0 0.2  141 37.6 0.4   62 1  2.1V        (2, 66) KINKAZAN REGION         
     19 30 15.3 0.0  37 47.2 0.1  140 00.1 0.1    9 1  1.0V        (2, 53) SOUTHERN YAMAGATA PREF  
     19 30 56.9 0.1  38 34.7 0.2  141 47.8 0.5   46 1  2.2V        (2, 66) KINKAZAN REGION         
     19 31 25.5 0.0  36 44.9 0.1  140 34.0 0.2    8 1  3.2V      1 (3, 86) NORTHERN IBARAKI PREF   
     19 32 19.4 0.2  37 28.6 0.4  141 53.3 0.8   22 3  2.8V        (2, 69) E OFF FUKUSHIMA PREF    
     19 32 38.5 0.1  42 11.0 0.4  139 08.2 0.7   14 1  2.2V        (1, 18) SW OFF HOKKAIDO         
     19 33 57.0 0.0  36 51.8 0.1  140 36.5 0.2    6 1  1.4V        (3, 86) NORTHERN IBARAKI PREF   
     19 35 09.7 0.1  39 02.5 0.4  142 25.5 0.8   31 2  3.7D 4.2V 1 (2, 62) E OFF IWATE PREF        
     19 42 43.0 0.0  37 02.5 0.0  140 43.8 0.2    8 1  0.8V        (2, 56) EASTERN FUKUSHIMA PREF  
     19 44 07.8 0.0  37 47.7 0.1  139 59.9 0.1    9 1  0.8V        (2, 53) SOUTHERN YAMAGATA PREF  
     19 44 44.8 0.7  39 51.9 2.0  143 47.2 3.8   14    2.6V        (2, 63) FAR E OFF SANRIKU       
     19 45 34.2 0.0  36 40.6 0.1  140 31.9 0.2    9 1  2.2V        (3, 86) NORTHERN IBARAKI PREF   
     19 45 35.6 0.2  42 19.8 0.8  143 56.1 1.3   46 4  1.1V        (1, 28) SE OFF TOKACHI          
     19 46 26.6 0.0  36 40.6 0.0  140 31.7 0.1    8 0  0.9V        (3, 86) NORTHERN IBARAKI PREF   
     19 47 03.7 0.1  36 16.2 0.3  141 02.6 0.8   46 2  2.3V        (3,111) E OFF IBARAKI PREF      
     19 50 19.9 0.0  39 31.7 0.2  142 12.8 0.5   51 1  2.1V        (2, 62) E OFF IWATE PREF        
     19 50 50.1 0.0  37 01.9 0.0  140 38.3 0.1    6 1  1.0V        (2, 56) EASTERN FUKUSHIMA PREF  
     19 52 44.9 0.1  38 28.0 0.4  142 11.2 0.8   38 2  3.3V        (2, 65) E OFF MIYAGI PREF       
     19 54 41.7 0.4  36 14.0 0.8  141 49.5 2.4   66    3.0V        (3,112) FAR E OFF IBARAKI PREF  
     19 55 34.2 0.1  39 05.9 0.3  142 21.1 0.6   34 1  2.7V        (2, 62) E OFF IWATE PREF        
     19 55 55.2 0.3  36 27.9 0.7  141 36.2 1.6   29    2.4V        (3,112) FAR E OFF IBARAKI PREF  
     20 00 37.8 0.0  37 44.0 0.1  139 58.1 0.1    8 1  1.2V        (2, 54) WESTERN FUKUSHIMA PREF  
     20 01 45.7 0.0  37 06.0 0.1  140 48.3 0.2    8 1  3.2V      2 (2, 56) EASTERN FUKUSHIMA PREF  
     20 03 45.1 0.1  36 22.9 0.2  140 41.6 0.6   45 1  1.6V        (3, 86) NORTHERN IBARAKI PREF   
     20 05 10.0 0.0  37 44.5 0.1  139 55.4 0.1    8 1  1.8V        (2, 54) WESTERN FUKUSHIMA PREF  
     20 05 16.4 0.0  36 59.0 0.1  140 30.5 0.1   10 1  1.9V        (2, 55) MID FUKUSHIMA PREF      
     20 06 30.1 0.0  36 47.6 0.0  140 33.1 0.1    8 0  1.9V        (3, 86) NORTHERN IBARAKI PREF   
     20 07 32.1 0.0  37 04.4 0.1  140 38.8 0.1   15 1  1.8V        (2, 56) EASTERN FUKUSHIMA PREF  
     20 08 09.9 0.1  38 34.7 0.3  142 07.1 0.7   35 2  2.1V        (2, 65) E OFF MIYAGI PREF       
     20 09 55.8 0.0  35 26.5 0.0  136 16.5 0.1   15 0  1.1V        (5,197) SHIGA GIFU BORDER REGION
     20 10 18.6 0.4  37 11.8 0.8  144 25.8 2.1   44    4.0V        (8,327) FAR E OFF NORTH HONSHU  
     20 10 22.9 0.0  39 12.6 0.2  142 21.9 0.4   29 1  2.1V        (2, 62) E OFF IWATE PREF        
     20 12 39.5 0.1  35 58.1 0.3  141 02.6 0.6   37 1  2.0V        (3,111) E OFF IBARAKI PREF      
     20 14 01.4 0.1  38 49.5 0.5  142 58.3 0.8   12 2  2.5V        (2, 64) FAR E OFF MIYAGI PREF   
     20 16 27.1 0.0  36 56.9 0.0  140 39.4 0.1   10 0  1.1V        (2, 56) EASTERN FUKUSHIMA PREF  
     20 19 12.0 0.1  37 04.4 0.3  141 22.4 0.7   29 1  2.0V        (2, 69) E OFF FUKUSHIMA PREF    
     20 22 12.2 0.1  37 25.8 0.3  141 48.2 0.6   34 2  2.1V        (2, 69) E OFF FUKUSHIMA PREF    
     20 24 06.0 0.0  36 59.9 0.0  140 35.6 0.1   10 1  1.3V        (2, 55) MID FUKUSHIMA PREF      
     20 24 39.5 0.0  36 48.3 0.1  138 34.0 0.2    9 1  1.2V        (4,144) NORTHERN NAGANO PREF    
     20 25 08.9 0.0  37 06.0 0.1  140 37.0 0.2   10 1  2.0V        (2, 56) EASTERN FUKUSHIMA PREF  
     20 25 33.9 0.0  36 56.1 0.3  138 33.1 0.1    7 1  0.3v        (4,132) MID NIIGATA PREF        
     20 26 21.4 0.0  36 50.1 0.1  140 38.7 0.2    9 1  2.3V        (3, 86) NORTHERN IBARAKI PREF   
     20 26 31.2 0.0  33 04.1 0.1  130 55.5 0.1   11 0  0.7V        (7,280) NORTHERN OITA PREF      
     20 28 19.8 0.0  37 05.9 0.1  140 49.4 0.2    7 0  1.3V        (2, 56) EASTERN FUKUSHIMA PREF  
     20 28 20.8 0.0  35 31.0 0.1  139 50.3 0.3   20 1  1.2V        (3, 96) TOKYO BAY REGION        
     20 29 23.4 0.1  35 43.1 0.3  140 51.7 0.7    7 1  2.1V        (3,110) NEAR CHOSHI CITY        
     20 30 36.7 0.0  36 51.5 0.0  140 35.2 0.0    5 0  1.2V        (3, 86) NORTHERN IBARAKI PREF   
     20 30 51.1 0.1  35 43.4 0.2  140 55.5 0.6   12 1  1.6V        (3,110) NEAR CHOSHI CITY        
     20 32 45.8 0.0  35 45.0 0.1  136 20.0 0.1    9 1  0.7V        (4,137) CENTRAL FUKUI PREF      
     20 34 53.8 0.5  36 53.6 0.9  142 18.0 2.1   12 4  3.4V        (2, 69) E OFF FUKUSHIMA PREF    
     20 36 21.9 0.1  28 04.9 0.3  128 00.3 0.4   14 2  3.0V        (7,287) NW OFF OKINAWAJIMA IS   
     20 37 49.9 0.0  36 58.9 0.1  140 35.5 0.2    8 1  1.7V        (2, 55) MID FUKUSHIMA PREF      
     20 39 00.8 0.0  37 02.8 0.0  140 41.2 0.1   12 1  1.5V        (2, 56) EASTERN FUKUSHIMA PREF  
     20 39 15.9 0.1  35 42.8 0.2  140 51.8 0.6    8 1  1.8V        (3,110) NEAR CHOSHI CITY        
     20 39 20.7 0.0  36 51.8 0.0  140 35.1 0.1    9 0  1.5V        (3, 86) NORTHERN IBARAKI PREF   
     20 40 35.6 0.0  36 44.0 0.0  140 38.3 0.1    7 0  1.3V        (3, 86) NORTHERN IBARAKI PREF   
     20 40 50.5 0.0  37 47.8 0.1  139 59.9 0.1    9 1  1.1V        (2, 53) SOUTHERN YAMAGATA PREF  
     20 42 16.8 0.1  35 43.2 0.4  140 40.5 0.5   45 1  2.2V        (3,110) NEAR CHOSHI CITY        
     20 42 36.2 0.2  35 41.9 0.6  140 38.8 0.5   46 2  1.8V        (3,110) NEAR CHOSHI CITY        
     20 45 51.3 0.1  36 27.2 0.1  137 41.0 0.2    1 1  0.0v        (4,143) HIDA MOUNTAINS REGION   
     20 47 13.5 0.0  38 30.6 0.2  141 50.7 0.5   56 1  3.8V      1 (2, 66) KINKAZAN REGION         
     20 49 13.2 0.0  36 43.8 0.0  140 36.4 0.1    7 0  1.4V        (3, 86) NORTHERN IBARAKI PREF   
     20 49 42.4 0.1  38 24.7 0.4  141 48.7 0.6   43 1  2.0V        (2, 65) E OFF MIYAGI PREF       
     20 50 30.5 0.1  35 38.2 0.2  140 54.9 0.4   18 0  1.9V        (3,110) NEAR CHOSHI CITY        
     20 54 17.1 0.0  36 54.8 0.0  140 40.1 0.1    8 0  1.4V        (2, 56) EASTERN FUKUSHIMA PREF  
     20 54 46.2 0.0  36 54.8 0.0  140 37.9 0.2    4 0  1.0V        (2, 56) EASTERN FUKUSHIMA PREF  
     20 56 24.4 0.0  34 01.7 0.0  135 18.3 0.1    7 1  0.3v        (5,190) NW WAKAYAMA PREF        
     20 57 01.7 0.1  37 25.8 0.3  141 35.8 0.6   35 2  2.2V        (2, 69) E OFF FUKUSHIMA PREF    
     20 58 05.2 0.2  37 32.5 1.0  144 17.5 1.2    0    3.9V        (8,327) FAR E OFF NORTH HONSHU  
     21 00 24.6 0.1  36 10.7 0.3  141 21.8 0.8   38 2  2.1V        (3,112) FAR E OFF IBARAKI PREF  
     21 01 27.9 0.0  38 19.4 0.1  140 41.7 0.2   12 1  1.7V        (2, 51) SOUTHERN MIYAGI PREF    
     21 03 07.0 0.0  36 53.1 0.0  140 41.3 0.1    5 0  1.8V        (3, 86) NORTHERN IBARAKI PREF   
     21 03 51.2 0.1  39 02.4 0.4  142 40.3 0.7   25 2  2.1V        (2, 62) E OFF IWATE PREF        
     21 06 33.1 0.0  37 07.9 0.1  140 41.0 0.1    7 1  1.2V        (2, 56) EASTERN FUKUSHIMA PREF  
     21 07 06.1 0.1  37 25.8 0.4  141 45.5 0.9   40 3  2.7V        (2, 69) E OFF FUKUSHIMA PREF    
     21 07 51.6 0.0  36 59.2 0.1  140 44.9 0.2    9 1  1.8V        (2, 56) EASTERN FUKUSHIMA PREF  
     21 08 33.1 0.0  37 43.6 0.1  139 58.4 0.1    8 1  1.3V        (2, 54) WESTERN FUKUSHIMA PREF  
     21 09 15.2 0.0  36 43.9 0.0  140 39.4 0.1    8 1  1.6V        (3, 86) NORTHERN IBARAKI PREF   
     21 11 12.9 0.0  36 53.0 0.0  140 31.3 0.1   18 0  1.0V        (2, 55) MID FUKUSHIMA PREF      
     21 12 05.6 0.0  39 31.8 0.1  140 23.4 0.2    6 1  2.5V      2 (2, 47) SOUTHERN AKITA PREF     
     21 12 56.5 0.3  35 31.2 0.9  140 07.6 0.6   25 3  0.7v        (3, 93) CENTRAL CHIBA PREF      
     21 14 03.0 0.1  38 41.9 0.2  142 11.7 0.8   35 2  1.7V        (2, 65) E OFF MIYAGI PREF       
     21 16 27.1 0.0  36 59.7 0.0  140 32.0 0.1   11 1  0.9V        (2, 55) MID FUKUSHIMA PREF      
     21 17 09.4 0.0  36 48.9 0.0  140 33.9 0.1    7 0  1.1V        (3, 86) NORTHERN IBARAKI PREF   
     21 17 22.5 0.3  38 38.7 1.5  144 26.9 1.5   50    3.0V        (8,327) FAR E OFF NORTH HONSHU  
     21 18 05.3 0.0  37 07.1 0.1  140 49.9 0.2    6 1  2.0V        (2, 56) EASTERN FUKUSHIMA PREF  
     21 19 03.9 0.0  37 06.0 0.1  140 35.8 0.2   11 1  2.0V        (2, 55) MID FUKUSHIMA PREF      
     21 20 23.8 0.2  38 21.9 0.7  142 06.0 0.9   30 2  1.9V        (2, 65) E OFF MIYAGI PREF       
     21 20 24.9 0.2  35 41.8 0.8  140 40.7 1.0   49 2  1.0V        (3,110) NEAR CHOSHI CITY        
     21 21 36.4 0.0  37 03.4 0.0  140 48.1 0.1    9 0  1.5V        (2, 56) EASTERN FUKUSHIMA PREF  
     21 22 30.2 0.0  36 45.1 0.0  140 37.5 0.1    8 0  1.2V        (3, 86) NORTHERN IBARAKI PREF   
     21 22 32.4 0.0  43 29.6 0.1  142 57.0 0.2    6 1  0.4v        (1, 10) TAISETSU MOUNTAINS REG  
     21 24 07.7 0.2  38 16.8 0.6  142 09.5 1.1   36 2  2.4V        (2, 65) E OFF MIYAGI PREF       
     21 24 37.4 0.0  36 45.1 0.0  140 37.2 0.1    8 0  1.3V        (3, 86) NORTHERN IBARAKI PREF   
     21 25 41.3 0.0  37 45.2 0.2  140 01.3 0.2    9 2  1.2V        (2, 53) SOUTHERN YAMAGATA PREF  
     21 26 38.6 0.0  35 54.4 0.0  138 03.9 0.0    4 1  0.5V        (4,150) AKAISHI MOUNTAINS REG   
     21 29 03.3 0.0  36 48.7 0.0  140 34.5 0.1    7 0  1.0V        (3, 86) NORTHERN IBARAKI PREF   
     21 29 31.2 0.1  36 12.9 0.2  141 00.8 0.7   26 1  2.2V        (3,111) E OFF IBARAKI PREF      
     21 30 33.9 0.0  34 02.0 0.2  135 19.8 0.2    4 2              (5,190) NW WAKAYAMA PREF        
   1 21 30 34.1 0.0  39 30.2 0.1  140 27.6 0.2   10 1  2.5V      2 (2, 47) SOUTHERN AKITA PREF     
     21 31 05.7 0.1  37 18.3 0.3  141 14.6 0.7   49 1  2.4V        (2, 69) E OFF FUKUSHIMA PREF    
     21 31 23.4 0.0  39 03.9 0.2  142 21.8 0.4   34 1  1.9V        (2, 62) E OFF IWATE PREF        
     21 32 12.1 0.1  36 47.8 0.4  141 12.2 0.7   40 1  2.3V        (3,111) E OFF IBARAKI PREF      
     21 32 32.8 0.1  39 12.7 0.3  142 28.2 0.6   33 1  3.3V        (2, 62) E OFF IWATE PREF        
     21 33 13.3 0.0  37 00.9 0.1  140 40.0 0.2    9 2  2.1V        (2, 56) EASTERN FUKUSHIMA PREF  
     21 33 22.0 0.0  36 49.8 0.1  138 37.7 0.2    9 1  1.0V        (4,144) NORTHERN NAGANO PREF    
     21 34 19.7 0.0  35 24.9 0.1  136 49.3 0.1   15 1  0.5V        (4,139) SW GIFU PREF            
     21 34 25.7 0.0  36 50.4 0.2  139 20.8 0.3    6 1  1.2V        (3, 81) NW GUNMA PREF           
     21 37 34.7 0.0  36 53.1 0.0  140 41.7 0.2    5 0  1.2V        (3, 86) NORTHERN IBARAKI PREF   
     21 37 55.4 0.1  37 44.6 0.2  139 58.3 0.2    7 2  0.6V        (2, 54) WESTERN FUKUSHIMA PREF  
     21 38 17.3 0.1  38 36.8 0.3  142 08.9 0.8   27 2  2.6V        (2, 65) E OFF MIYAGI PREF       
     21 39 03.8 0.1  40 14.2 0.3  142 36.4 0.8   27 2  3.7V        (2, 61) NE OFF IWATE PREF       
     21 40 31.3 0.0  36 50.1 0.1  140 39.1 0.2    8 0  1.1V        (3, 86) NORTHERN IBARAKI PREF   
     21 40 40.8 0.0  33 06.7 0.1  130 32.5 0.0    9 1  0.1v        (7,264) NORTHERN ARIAKEKAI REG  
     21 41 12.9 0.0  36 50.4 0.1  139 20.8 0.2    6 1  1.3V        (3, 81) NW GUNMA PREF           
     21 41 41.1 0.0  36 46.8 0.0  140 33.5 0.1    9 0  1.2V        (3, 86) NORTHERN IBARAKI PREF   
     21 42 10.6 0.0  36 52.2 0.0  140 29.1 0.0    7 1  1.1V        (2, 55) MID FUKUSHIMA PREF      
     21 42 16.0 0.0  36 56.4 0.2  138 25.9 0.3    8 1  0.8V        (4,144) NORTHERN NAGANO PREF    
     21 43 10.6 0.0  36 40.7 0.1  140 50.6 0.2   25 1  1.0V        (3,111) E OFF IBARAKI PREF      
     21 44 12.0 0.0  37 03.6 0.1  140 47.7 0.2    9 1  1.7V        (2, 56) EASTERN FUKUSHIMA PREF  
     21 44 44.8 0.0  36 51.3 0.3  139 20.3 0.5    3 3  1.1V        (3, 81) NW GUNMA PREF           
     21 46 29.9 0.0  34 14.7 0.1  135 25.0 0.1    7 1  1.6V        (5,189) NE WAKAYAMA PREF        
     21 49 55.8 0.2  35 48.7 0.4  140 55.0 0.9   12 2  2.0V        (3,110) NEAR CHOSHI CITY        
     21 52 05.8 0.1  37 48.1 0.3  141 53.6 0.9   13 3  2.3V        (2, 68) SE OFF MIYAGI PREF      
     21 54 05.7 0.0  36 54.3 0.1  140 39.7 0.2    7 1  2.9V        (2, 56) EASTERN FUKUSHIMA PREF  
     21 54 36.1 0.1  38 36.4 0.4  142 01.5 0.8   30 2  2.7V        (2, 65) E OFF MIYAGI PREF       
     21 55 12.3 0.0  39 39.9 0.2  142 07.6 0.5   47 1  3.6V      1 (2, 62) E OFF IWATE PREF        
     21 55 20.1 0.0  34 05.2 0.1  135 19.2 0.1    9 0 -0.2v        (5,190) NW WAKAYAMA PREF        
     21 55 46.4 0.0  36 50.0 0.2  138 35.3 0.2    7 2  1.2V        (4,144) NORTHERN NAGANO PREF    
     21 55 53.7 0.0  35 02.3 0.0  135 34.8 0.0   13 0  2.3V        (5,184) KYOTO OSAKA BORDER REG  
     21 56 13.9 0.1  37 09.0 0.3  141 11.8 0.9   46 1  3.0V        (2, 69) E OFF FUKUSHIMA PREF    
     21 57 31.6 0.1  44 03.6 0.4  141 38.2 0.7    0    1.4V        (1, 21) NW OFF HOKKAIDO         
     22 01 27.0 0.2  36 42.4 0.5  141 27.9 1.3   50 3  2.3V        (3,111) E OFF IBARAKI PREF      
     22 01 28.7 0.0  37 06.1 0.1  140 48.9 0.1    7 0  0.9V        (2, 56) EASTERN FUKUSHIMA PREF  
     22 03 23.9 0.0  33 45.7 0.1  134 19.5 0.1   10 0  0.4V        (6,231) TOKUSHIMA PREF          
     22 05 28.0 0.0  36 53.6 0.1  140 42.0 0.2   10 0  1.3V        (3, 86) NORTHERN IBARAKI PREF   
     22 07 15.4 0.1  24 15.2 1.0  122 01.1 0.7   44 4              (8,311) TAIWAN REGION           
     22 08 31.9 0.0  37 03.0 0.0  140 34.7 0.1    7 1  1.3V        (2, 55) MID FUKUSHIMA PREF      
     22 08 33.1 0.1  38 18.1 0.3  141 46.2 0.4   54 1  1.9V        (2, 65) E OFF MIYAGI PREF       
     22 09 18.8 0.2  27 00.7 0.6  129 07.7 0.9   23 4              (7,294) NEAR OKINAWAJIMA ISLAND 
