Day,Hour,Minute,Second,Time +/-,LAT_D,LAT_M,LAT +/-,LONG_D,LONG_M,LONG +/-,Depth (KM),Depth +/-,Mag 1,Mag 2,MAX_INTENSITY,"(District, Region)",REGION NAME,LONG_DEC,LAT_DEC,Year,Month,Count
9,01,57,51.5,0.1,38,55.3,0.3,142,31.7,0.6,26,2,1.4V,,,"(2, 65)",E OFF MIYAGI PREF,142.52833333333334,38.92166666666667,2010,2,2693
9,02,19,24.5,0.0,38,31.6,0.1,141,03.9,0.1,15,1,0.8V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.065,38.526666666666664,2010,2,2698
9,03,50,10.3,0.0,38,53.0,0.2,141,39.3,0.4,68,1,0.7V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.655,38.88333333333333,2010,2,2719
9,04,48,05.6,0.1,37,38.0,0.5,141,27.3,1.1,72,2,0.7V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.455,37.63333333333333,2010,2,2726
9,05,02,05.2,0.2,37,53.0,0.6,142,25.0,1.0,45,3,1.4V,,,"(2, 68)",SE OFF MIYAGI PREF,142.41666666666666,37.88333333333333,2010,2,2729
9,05,36,42.4,0.0,38,31.6,0.1,141,03.8,0.1,15,1,0.6V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.06333333333333,38.526666666666664,2010,2,2741
9,06,31,01.5,0.1,38,44.3,0.3,141,33.2,0.9,53,1,0.0V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.55333333333334,38.73833333333333,2010,2,2753
9,10,06,50.9,0.2,37,24.4,0.6,141,54.9,1.0,34,,1.8V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.915,37.406666666666666,2010,2,2792
9,10,38,22.4,0.1,37,31.7,0.4,141,33.3,0.8,37,3,1.1V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.555,37.528333333333336,2010,2,2796
9,11,19,52.4,0.0,39,11.9,0.0,141,01.0,0.1,4,0,1.8V,,,"(2, 49)",SOUTHERN IWATE PREF,141.01666666666668,39.19833333333333,2010,2,2803
9,12,28,28.7,0.1,38,40.2,0.3,141,40.4,0.9,59,1,0.4V,,,"(2, 66)",KINKAZAN REGION,141.67333333333335,38.67,2010,2,2816
9,12,45,57.0,0.1,38,09.3,0.8,142,30.7,0.8,33,4,1.5V,,,"(2, 65)",E OFF MIYAGI PREF,142.51166666666666,38.155,2010,2,2824
9,14,54,18.6,0.1,38,19.7,0.3,141,58.4,0.6,30,1,2.7V,,,"(2, 65)",E OFF MIYAGI PREF,141.97333333333333,38.32833333333333,2010,2,2849
9,15,34,42.0,0.0,38,50.9,0.2,141,37.1,0.5,71,1,1.1V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.61833333333334,38.848333333333336,2010,2,2857
9,17,18,11.0,0.2,37,41.4,0.6,142,07.8,0.9,35,3,1.5V,,,"(2, 68)",SE OFF MIYAGI PREF,142.13,37.69,2010,2,2870
9,18,19,49.5,0.2,37,47.8,0.7,142,08.7,1.0,36,3,1.4V,,,"(2, 68)",SE OFF MIYAGI PREF,142.145,37.79666666666667,2010,2,2884
9,20,03,41.2,0.0,38,51.4,0.2,141,39.1,0.5,69,1,0.7V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.65166666666667,38.85666666666667,2010,2,2912
9,20,10,32.1,0.1,37,45.1,0.3,141,33.6,0.6,75,1,1.2V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.56,37.751666666666665,2010,2,2915
9,21,09,49.4,0.1,38,41.6,0.2,142,15.6,0.6,37,2,2.7V,,,"(2, 65)",E OFF MIYAGI PREF,142.26,38.693333333333335,2010,2,2930
9,21,11,06.2,0.1,38,41.4,0.3,142,13.5,0.8,38,3,1.1V,,,"(2, 65)",E OFF MIYAGI PREF,142.225,38.69,2010,2,2932
9,21,27,03.6,0.1,38,41.6,0.2,142,13.4,0.7,37,2,1.3V,,,"(2, 65)",E OFF MIYAGI PREF,142.22333333333333,38.693333333333335,2010,2,2935
9,22,33,51.8,0.1,38,46.5,0.3,141,36.7,0.7,67,1,0.6V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.61166666666668,38.775,2010,2,2951
10,01,03,57.0,0.1,37,35.8,0.3,141,30.2,0.7,75,1,2.0V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.50333333333333,37.596666666666664,2010,2,2978
10,01,06,34.8,0.0,38,55.9,0.2,142,29.1,0.4,40,2,1.0V,,,"(2, 65)",E OFF MIYAGI PREF,142.485,38.931666666666665,2010,2,2980
10,01,35,26.2,0.2,38,45.6,0.5,142,05.3,1.0,22,3,0.6V,,,"(2, 66)",KINKAZAN REGION,142.08833333333334,38.76,2010,2,2987
10,01,59,30.4,0.2,37,43.9,0.5,142,11.5,0.9,36,3,1.6V,,,"(2, 68)",SE OFF MIYAGI PREF,142.19166666666666,37.73166666666667,2010,2,2995
10,02,44,44.7,0.1,38,49.3,0.4,142,34.1,0.7,43,,0.9v,,,"(2, 65)",E OFF MIYAGI PREF,142.56833333333333,38.821666666666665,2010,2,3008
10,03,37,33.1,0.2,37,27.5,0.6,141,51.1,1.0,24,4,1.5V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.85166666666666,37.458333333333336,2010,2,3024
10,03,50,23.6,0.1,38,29.9,0.4,142,03.9,0.9,19,4,0.9V,,,"(2, 65)",E OFF MIYAGI PREF,142.065,38.498333333333335,2010,2,3028
10,05,40,55.3,0.1,38,30.1,0.2,141,17.6,0.4,69,1,0.3V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.29333333333332,38.501666666666665,2010,2,3049
10,05,44,54.5,0.0,38,48.7,0.2,141,34.6,0.5,71,1,0.5V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.57666666666665,38.81166666666667,2010,2,3050
10,05,45,12.8,0.1,38,57.9,0.2,142,12.9,0.3,14,2,0.8V,,,"(2, 66)",KINKAZAN REGION,142.215,38.965,2010,2,3051
10,06,46,27.1,0.1,38,51.1,0.3,141,36.7,0.7,72,1,0.8V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.61166666666668,38.85166666666667,2010,2,3070
10,10,05,02.3,0.1,38,09.9,0.3,141,51.1,0.6,70,1,3.6V,,1,"(2, 65)",E OFF MIYAGI PREF,141.85166666666666,38.165,2010,2,3097
10,14,33,12.5,0.1,37,44.0,0.4,142,08.4,0.8,37,3,1.6V,,,"(2, 68)",SE OFF MIYAGI PREF,142.14,37.733333333333334,2010,2,3152
10,14,34,14.4,0.2,37,44.0,0.5,142,07.5,1.1,31,3,1.7V,,,"(2, 68)",SE OFF MIYAGI PREF,142.125,37.733333333333334,2010,2,3153
10,18,23,44.9,0.1,38,41.3,0.1,142,13.1,0.5,37,2,1.0V,,,"(2, 65)",E OFF MIYAGI PREF,142.21833333333333,38.68833333333333,2010,2,3209
10,19,00,56.4,0.1,38,33.0,0.2,142,10.0,0.6,36,2,2.6V,,,"(2, 65)",E OFF MIYAGI PREF,142.16666666666666,38.55,2010,2,3220
10,20,39,13.6,0.1,38,41.6,0.3,142,13.2,0.8,35,3,0.7V,,,"(2, 65)",E OFF MIYAGI PREF,142.22,38.693333333333335,2010,2,3238
10,21,16,32.7,0.1,37,32.8,0.3,141,25.2,0.7,76,1,1.3V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.42,37.54666666666667,2010,2,3247
10,22,35,11.5,0.1,37,45.8,0.3,141,30.6,0.7,80,1,0.9V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.51,37.763333333333335,2010,2,3263
11,01,03,12.6,0.1,38,46.2,0.3,141,31.3,0.7,00,1,1.5V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.52166666666668,38.77,2010,2,3298
11,01,17,38.3,0.0,38,46.6,0.2,141,39.1,0.4,65,1,0.8V,,,"(2, 66)",KINKAZAN REGION,141.65166666666667,38.776666666666664,2010,2,3300
11,01,48,25.9,0.0,38,21.1,0.2,141,33.2,0.3,59,1,1.0V,,,"(2, 66)",KINKAZAN REGION,141.55333333333334,38.35166666666667,2010,2,3305
11,02,20,37.9,0.2,37,48.3,0.6,142,05.6,1.3,37,3,1.5V,,,"(2, 68)",SE OFF MIYAGI PREF,142.09333333333333,37.805,2010,2,3311
11,02,59,09.0,0.1,38,35.2,0.3,142,52.6,0.8,27,4,1.7V,,,"(2, 64)",FAR E OFF MIYAGI PREF,142.87666666666667,38.586666666666666,2010,2,3320
11,03,44,58.4,0.1,38,52.4,0.3,141,37.9,0.7,70,1,0.3V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.63166666666666,38.873333333333335,2010,2,3328
11,04,32,35.3,0.1,38,25.8,0.3,141,55.4,0.6,80,1,2.0V,,,"(2, 65)",E OFF MIYAGI PREF,141.92333333333335,38.43,2010,2,3336
11,05,57,57.9,0.1,38,03.9,0.3,141,51.1,0.6,43,1,1.1V,,,"(2, 68)",SE OFF MIYAGI PREF,141.85166666666666,38.065,2010,2,3347
11,05,59,17.5,0.2,37,51.2,0.5,142,11.6,1.0,33,3,1.1V,,,"(2, 68)",SE OFF MIYAGI PREF,142.19333333333333,37.85333333333333,2010,2,3348
11,09,19,57.3,0.2,37,41.2,0.4,142,08.4,1.1,27,3,1.7V,,,"(2, 68)",SE OFF MIYAGI PREF,142.14,37.68666666666667,2010,2,3392
11,16,00,19.8,0.1,38,45.9,0.2,141,39.5,0.6,64,1,0.3V,,,"(2, 66)",KINKAZAN REGION,141.65833333333333,38.765,2010,2,3448
11,16,09,37.7,0.1,37,26.3,0.3,141,17.0,0.7,84,1,1.5V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.28333333333333,37.43833333333333,2010,2,3450
11,18,01,25.0,0.1,38,20.2,0.4,141,18.4,0.5,64,1,0.6V,,,"(2, 66)",KINKAZAN REGION,141.30666666666667,38.336666666666666,2010,2,3472
11,19,23,26.6,0.1,37,30.9,0.4,141,33.0,0.9,40,4,1.0V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.55,37.515,2010,2,3486
11,20,47,26.4,0.3,37,29.1,0.8,142,10.6,1.5,17,,2.3V,,,"(2, 69)",E OFF FUKUSHIMA PREF,142.17666666666668,37.485,2010,2,3503
11,21,37,57.8,0.0,38,31.4,0.1,141,04.1,0.1,14,1,0.2V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.06833333333333,38.52333333333333,2010,2,3516
11,21,58,52.2,0.3,37,43.2,0.8,142,17.3,1.5,30,4,2.4V,,,"(2, 68)",SE OFF MIYAGI PREF,142.28833333333333,37.72,2010,2,3519
12,00,43,19.0,0.2,37,45.9,0.9,142,41.9,1.1,27,4,1.7V,,,"(2, 70)",FAR E OFF FUKUSHIMA PREF,142.69833333333332,37.765,2010,2,3554
12,04,26,27.1,0.1,37,51.1,0.6,142,15.2,0.8,37,2,1.4V,,,"(2, 68)",SE OFF MIYAGI PREF,142.25333333333333,37.85166666666667,2010,2,3599
12,04,26,52.2,0.1,39,04.0,0.3,141,11.9,0.5,81,1,0.4V,,,"(2, 49)",SOUTHERN IWATE PREF,141.19833333333332,39.06666666666667,2010,2,3600
12,04,41,29.2,0.1,38,08.4,0.5,143,15.3,0.7,33,4,2.0V,,,"(2, 64)",FAR E OFF MIYAGI PREF,143.255,38.14,2010,2,3602
12,05,32,46.1,0.0,38,49.6,0.2,141,35.2,0.4,75,1,2.1V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.58666666666667,38.82666666666667,2010,2,3613
12,07,47,14.5,0.1,37,58.2,0.4,142,24.0,0.7,39,2,2.2V,,,"(2, 68)",SE OFF MIYAGI PREF,142.4,37.97,2010,2,3639
12,10,07,13.4,0.2,37,31.2,0.5,142,08.8,1.5,23,4,2.0V,,,"(2, 69)",E OFF FUKUSHIMA PREF,142.14666666666668,37.52,2010,2,3658
12,11,56,59.7,0.1,37,30.5,0.3,141,33.0,0.8,43,2,1.6V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.55,37.50833333333333,2010,2,3674
12,12,31,19.2,0.0,37,54.2,0.2,141,10.6,0.4,80,1,1.1V,,,"(2, 67)",SENDAI BAY REGION,141.17666666666668,37.903333333333336,2010,2,3681
12,17,14,33.4,0.0,38,48.5,0.2,141,36.1,0.3,70,1,1.8V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.60166666666666,38.80833333333333,2010,2,3723
12,19,22,20.0,0.1,38,52.4,0.2,141,38.2,0.6,71,1,0.6V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.63666666666666,38.873333333333335,2010,2,3741
12,21,22,34.8,0.1,37,50.1,0.3,141,28.0,0.6,83,1,1.4V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.46666666666667,37.835,2010,2,3761
12,21,47,40.2,0.1,37,31.3,0.5,141,44.6,0.9,27,4,1.3V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.74333333333334,37.52166666666667,2010,2,3767
12,22,10,17.4,0.1,38,41.4,0.2,142,13.7,0.7,37,2,1.3V,,,"(2, 65)",E OFF MIYAGI PREF,142.22833333333332,38.69,2010,2,3773
12,22,47,26.9,0.1,37,31.9,0.4,141,43.6,0.7,24,3,1.2V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.72666666666666,37.531666666666666,2010,2,3780
12,23,09,24.5,0.0,37,43.4,0.2,141,05.2,0.5,80,1,1.3V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.08666666666667,37.723333333333336,2010,2,3790
13,05,47,03.1,0.1,37,47.7,0.4,142,07.1,0.9,34,2,2.3V,,,"(2, 68)",SE OFF MIYAGI PREF,142.11833333333334,37.795,2010,2,3864
13,06,01,08.1,0.1,37,41.9,0.4,142,16.7,1.0,28,4,1.2V,,,"(2, 68)",SE OFF MIYAGI PREF,142.27833333333334,37.69833333333333,2010,2,3866
13,07,13,13.9,0.2,37,53.5,0.7,142,27.5,1.2,30,3,2.0V,,,"(2, 68)",SE OFF MIYAGI PREF,142.45833333333334,37.891666666666666,2010,2,3885
13,07,36,26.3,0.1,38,12.0,0.6,142,35.0,0.7,35,3,1.4V,,,"(2, 65)",E OFF MIYAGI PREF,142.58333333333334,38.2,2010,2,3887
13,08,20,51.7,0.1,38,42.5,0.2,141,14.5,0.4,75,1,0.2V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.24166666666667,38.708333333333336,2010,2,3897
13,10,16,12.3,0.1,38,01.3,1.0,142,24.3,1.0,28,3,1.1V,,,"(2, 65)",E OFF MIYAGI PREF,142.405,38.02166666666667,2010,2,3912
13,10,52,28.3,0.1,37,28.2,0.4,141,51.1,0.8,35,3,3.5V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.85166666666666,37.47,2010,2,3923
13,12,14,21.9,0.1,37,37.7,0.3,142,09.0,0.8,27,2,2.1V,,,"(2, 68)",SE OFF MIYAGI PREF,142.15,37.62833333333333,2010,2,3948
13,16,26,29.3,0.1,37,43.8,0.4,142,10.4,0.8,30,2,1.2V,,,"(2, 68)",SE OFF MIYAGI PREF,142.17333333333335,37.73,2010,2,3991
13,16,46,02.1,0.0,38,34.3,0.2,141,18.6,0.3,73,1,1.4V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.31,38.571666666666665,2010,2,3996
13,17,01,24.9,0.1,38,48.4,0.2,141,38.7,0.6,71,1,0.3V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.645,38.806666666666665,2010,2,3998
13,18,11,58.8,0.2,38,08.3,0.6,143,24.0,1.0,37,,3.2V,,,"(2, 64)",FAR E OFF MIYAGI PREF,143.4,38.138333333333335,2010,2,4015
13,19,19,45.3,0.0,38,32.0,0.2,141,49.7,0.7,45,1,0.4V,,,"(2, 66)",KINKAZAN REGION,141.82833333333335,38.53333333333333,2010,2,4030
13,20,27,01.2,0.0,38,47.1,0.2,141,37.5,0.5,68,1,0.8V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.625,38.785,2010,2,4052
13,20,28,25.3,0.1,38,53.7,0.3,141,40.5,0.6,66,1,0.3V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.675,38.895,2010,2,4053
13,21,18,32.7,0.2,37,36.7,0.4,141,44.7,0.9,31,3,1.2V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.745,37.611666666666665,2010,2,4065
14,00,10,04.5,0.0,38,25.1,0.1,141,57.2,0.4,47,1,0.3V,,,"(2, 65)",E OFF MIYAGI PREF,141.95333333333335,38.41833333333334,2010,2,4108
14,00,14,17.5,0.1,38,04.2,0.4,141,50.9,0.7,43,1,0.9V,,,"(2, 68)",SE OFF MIYAGI PREF,141.84833333333333,38.07,2010,2,4111
14,03,44,46.2,0.0,39,08.0,0.2,142,30.1,0.4,26,1,0.8V,,,"(2, 62)",E OFF IWATE PREF,142.50166666666667,39.13333333333333,2010,2,4179
14,04,07,51.8,0.0,38,51.7,0.2,141,37.0,0.4,72,1,2.1V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.61666666666667,38.861666666666665,2010,2,4188
14,04,24,03.2,0.1,38,23.0,0.5,142,40.2,0.4,29,5,1.3V,,,"(2, 65)",E OFF MIYAGI PREF,142.67,38.38333333333333,2010,2,4193
14,04,41,07.0,0.2,37,45.7,0.5,142,15.6,1.3,33,4,1.9V,,,"(2, 68)",SE OFF MIYAGI PREF,142.26,37.76166666666667,2010,2,4202
14,05,04,51.6,0.1,38,54.4,0.3,142,30.4,0.6,38,2,3.6V,,1,"(2, 65)",E OFF MIYAGI PREF,142.50666666666666,38.906666666666666,2010,2,4209
14,05,38,45.0,0.1,38,41.7,0.2,142,16.0,0.7,37,2,2.0V,,,"(2, 65)",E OFF MIYAGI PREF,142.26666666666668,38.695,2010,2,4215
14,05,55,38.7,0.1,37,26.8,0.4,141,35.2,0.9,44,2,1.7V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.58666666666667,37.446666666666665,2010,2,4222
14,06,31,59.7,0.1,38,41.8,0.3,142,13.4,0.8,37,3,0.7V,,,"(2, 65)",E OFF MIYAGI PREF,142.22333333333333,38.696666666666665,2010,2,4232
14,07,08,53.9,0.0,38,38.5,0.2,141,15.5,0.4,76,1,0.3V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.25833333333333,38.641666666666666,2010,2,4239
14,07,25,09.3,0.2,38,50.1,0.7,142,35.1,0.9,40,5,0.7V,,,"(2, 65)",E OFF MIYAGI PREF,142.585,38.835,2010,2,4241
14,07,58,13.8,0.1,38,41.4,0.2,142,12.8,0.7,37,2,1.1V,,,"(2, 65)",E OFF MIYAGI PREF,142.21333333333334,38.69,2010,2,4251
14,08,14,17.8,0.1,38,31.0,0.4,142,08.7,1.0,26,4,0.7V,,,"(2, 65)",E OFF MIYAGI PREF,142.145,38.516666666666666,2010,2,4255
14,12,24,15.3,0.0,38,51.9,0.2,141,39.3,0.4,67,1,0.7V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.655,38.865,2010,2,4316
14,12,52,17.1,0.1,38,26.9,0.3,141,56.5,0.8,41,2,0.3V,,,"(2, 65)",E OFF MIYAGI PREF,141.94166666666666,38.44833333333333,2010,2,4320
14,15,43,22.2,0.1,38,36.8,0.3,143,05.1,0.8,15,3,2.3V,,,"(2, 64)",FAR E OFF MIYAGI PREF,143.085,38.61333333333333,2010,2,4362
14,17,07,54.8,0.1,37,42.9,0.4,142,16.4,0.9,35,3,2.6V,,,"(2, 68)",SE OFF MIYAGI PREF,142.27333333333334,37.715,2010,2,4382
14,17,25,50.4,0.1,38,48.1,0.3,141,38.2,0.8,69,1,0.4V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.63666666666666,38.80166666666667,2010,2,4390
14,20,27,03.1,0.1,38,31.5,0.2,141,21.3,0.5,66,1,0.1V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.355,38.525,2010,2,4432
14,21,23,06.2,0.1,37,27.6,0.5,141,30.2,1.0,70,1,0.8V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.50333333333333,37.46,2010,2,4450
14,22,23,43.5,0.1,38,50.4,0.4,141,35.2,0.7,03,1,1.2V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.58666666666667,38.84,2010,2,4473
14,22,59,30.9,0.1,38,05.0,0.3,141,59.2,0.6,47,1,1.3V,,,"(2, 65)",E OFF MIYAGI PREF,141.98666666666668,38.083333333333336,2010,2,4481
14,23,43,17.9,0.2,38,32.6,0.5,142,10.6,1.1,21,4,0.5V,,,"(2, 65)",E OFF MIYAGI PREF,142.17666666666668,38.54333333333334,2010,2,4496
14,23,59,15.3,0.1,38,41.9,0.2,142,15.4,0.7,38,2,0.8V,,,"(2, 65)",E OFF MIYAGI PREF,142.25666666666666,38.69833333333333,2010,2,4500
15,00,10,57.0,0.1,37,30.3,0.4,141,42.5,0.9,64,2,1.6V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.70833333333334,37.505,2010,2,4503
15,00,37,15.6,0.1,38,51.3,0.3,141,39.9,0.7,62,1,0.0V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.665,38.855,2010,2,4515
15,01,27,04.1,0.2,38,44.7,0.5,142,11.0,1.1,28,3,0.6V,,,"(2, 65)",E OFF MIYAGI PREF,142.18333333333334,38.745,2010,2,4537
15,03,18,30.3,0.0,38,31.6,0.1,141,03.9,0.1,14,0,0.1V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.065,38.526666666666664,2010,2,4576
15,03,54,57.7,0.1,38,44.9,0.3,141,15.8,0.7,10,1,0.7V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.26333333333332,38.748333333333335,2010,2,4579
15,04,12,54.9,0.1,38,41.7,0.2,142,16.1,0.7,36,2,1.7V,,,"(2, 65)",E OFF MIYAGI PREF,142.26833333333335,38.695,2010,2,4585
15,05,46,14.3,0.2,38,15.3,0.8,142,15.3,1.1,30,4,0.8V,,,"(2, 65)",E OFF MIYAGI PREF,142.255,38.255,2010,2,4617
15,06,02,15.8,0.2,38,45.2,0.6,142,16.2,1.3,38,4,0.6V,,,"(2, 65)",E OFF MIYAGI PREF,142.27,38.75333333333333,2010,2,4619
15,06,47,52.7,0.2,39,11.4,0.7,141,51.3,1.6,90,2,0.6V,,,"(2, 49)",SOUTHERN IWATE PREF,141.855,39.19,2010,2,4629
15,07,45,16.1,0.1,38,27.3,0.4,142,02.7,0.9,36,2,0.9V,,,"(2, 65)",E OFF MIYAGI PREF,142.045,38.455,2010,2,4648
15,07,46,03.3,0.1,38,56.0,0.4,141,35.5,0.9,71,1,0.2V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.59166666666667,38.93333333333333,2010,2,4649
15,09,28,13.3,0.1,38,00.9,0.6,142,23.8,0.7,36,2,1.4V,,,"(2, 65)",E OFF MIYAGI PREF,142.39666666666668,38.015,2010,2,4664
15,10,19,56.7,0.1,37,35.8,0.3,141,41.0,0.5,43,2,1.1V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.68333333333334,37.596666666666664,2010,2,4680
15,10,43,01.2,0.1,37,33.8,0.5,142,28.8,0.7,25,3,1.8V,,,"(2, 68)",SE OFF MIYAGI PREF,142.48,37.56333333333333,2010,2,4684
15,11,39,29.5,0.1,37,26.2,0.4,141,34.5,0.8,39,3,1.3V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.575,37.43666666666667,2010,2,4693
15,12,12,39.0,0.2,38,33.5,0.5,142,45.9,1.0,34,,1.7V,,,"(2, 64)",FAR E OFF MIYAGI PREF,142.765,38.55833333333333,2010,2,4702
15,15,31,29.4,0.1,37,47.2,0.6,142,15.4,0.8,40,3,1.5V,,,"(2, 68)",SE OFF MIYAGI PREF,142.25666666666666,37.78666666666667,2010,2,4730
15,16,42,05.1,0.1,37,28.3,0.3,141,33.0,0.8,41,2,1.7V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.55,37.471666666666664,2010,2,4744
15,16,54,00.7,0.1,38,47.0,0.3,141,44.2,0.7,51,1,0.3V,,,"(2, 66)",KINKAZAN REGION,141.73666666666668,38.78333333333333,2010,2,4747
15,17,04,50.1,0.1,38,29.7,0.4,141,57.3,1.0,21,3,0.7V,,,"(2, 65)",E OFF MIYAGI PREF,141.955,38.495,2010,2,4748
15,21,22,11.6,0.1,38,54.1,0.3,141,40.6,0.7,70,1,0.5V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.67666666666668,38.901666666666664,2010,2,4797
16,01,55,25.7,0.0,38,31.5,0.1,141,04.0,0.1,15,1,1.1V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.06666666666666,38.525,2010,2,4864
16,03,24,08.1,0.0,37,58.2,0.2,141,30.9,0.3,56,1,1.3V,,,"(2, 68)",SE OFF MIYAGI PREF,141.515,37.97,2010,2,4887
16,06,10,24.9,0.1,38,41.2,0.2,142,15.7,0.7,37,2,1.9V,,,"(2, 65)",E OFF MIYAGI PREF,142.26166666666666,38.68666666666667,2010,2,4926
16,06,18,15.0,0.1,38,24.1,0.4,142,29.6,0.5,25,3,1.4V,,,"(2, 65)",E OFF MIYAGI PREF,142.49333333333334,38.401666666666664,2010,2,4927
16,06,25,43.9,0.0,38,34.8,0.1,141,29.5,0.3,70,1,1.7V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.49166666666667,38.58,2010,2,4929
16,06,48,02.7,0.1,38,28.3,0.2,142,37.0,0.7,48,3,1.5V,,,"(2, 65)",E OFF MIYAGI PREF,142.61666666666667,38.471666666666664,2010,2,4934
16,08,58,23.5,0.1,38,54.4,0.4,141,21.8,0.7,03,1,1.0V,,,"(2, 49)",SOUTHERN IWATE PREF,141.36333333333334,38.906666666666666,2010,2,4955
16,09,44,02.7,0.1,38,52.4,0.3,141,40.5,0.6,62,1,0.6V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.675,38.873333333333335,2010,2,4957
16,11,46,50.0,0.1,37,31.5,0.4,141,33.5,0.9,38,3,1.2V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.55833333333334,37.525,2010,2,4986
16,13,25,51.1,0.1,38,40.9,0.3,142,14.0,0.9,36,4,1.0V,,,"(2, 65)",E OFF MIYAGI PREF,142.23333333333332,38.681666666666665,2010,2,5010
16,15,27,04.1,0.2,37,50.0,0.5,142,08.6,1.1,33,3,1.6V,,,"(2, 68)",SE OFF MIYAGI PREF,142.14333333333335,37.833333333333336,2010,2,5041
16,17,29,00.9,0.2,37,25.6,0.8,143,36.5,1.4,44,,4.1V,,,"(2, 70)",FAR E OFF FUKUSHIMA PREF,143.60833333333332,37.42666666666667,2010,2,5065
16,19,20,59.5,0.1,38,41.1,0.5,141,08.7,0.7,81,1,0.4v,,,"(2, 50)",NORTHERN MIYAGI PREF,141.145,38.685,2010,2,5098
17,00,06,59.5,0.0,38,55.5,0.2,141,40.7,0.4,66,1,0.6V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.67833333333334,38.925,2010,2,5168
17,01,20,18.0,0.4,37,42.1,1.2,142,33.9,1.6,20,4,2.1V,,,"(2, 68)",SE OFF MIYAGI PREF,142.565,37.70166666666667,2010,2,5188
17,02,05,36.9,0.0,38,56.4,0.2,142,13.5,0.5,46,1,2.3V,,,"(2, 65)",E OFF MIYAGI PREF,142.225,38.94,2010,2,5199
17,02,42,59.1,0.1,39,07.4,0.3,142,25.2,0.6,30,2,0.6V,,,"(2, 62)",E OFF IWATE PREF,142.42,39.123333333333335,2010,2,5206
17,04,05,46.0,0.1,37,31.4,0.3,141,34.1,0.7,43,2,1.6V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.56833333333333,37.52333333333333,2010,2,5237
17,04,15,25.7,0.1,38,22.5,0.4,142,28.4,0.7,29,2,1.7V,,,"(2, 65)",E OFF MIYAGI PREF,142.47333333333333,38.375,2010,2,5243
