Day,Hour,Minute,Second,Time +/-,LAT_D,LAT_M,LAT +/-,LONG_D,LONG_M,LONG +/-,Depth (KM),Depth +/-,Mag 1,Mag 2,MAX_INTENSITY,"(District, Region)",REGION NAME,LONG_DEC,LAT_DEC,Year,Month,Count
1,20,15,09.6,0.1,38,14.0,0.3,142,18.0,0.7,42,1,2.5V,,,"(2, 65)",E OFF MIYAGI PREF,142.3,38.233333333333334,2010,1,293
1,22,45,33.4,0.0,38,24.7,0.1,141,14.2,0.2,10,1,1.2V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.23666666666668,38.41166666666667,2010,1,326
1,23,07,28.9,0.1,38,59.1,0.2,141,21.8,0.4,09,1,2.1V,,,"(2, 49)",SOUTHERN IWATE PREF,141.36333333333334,38.985,2010,1,334
1,23,22,46.4,0.1,37,30.2,0.3,141,48.0,0.5,31,3,1.6V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.8,37.50333333333333,2010,1,340
1,23,39,43.1,0.1,38,33.6,0.2,142,02.4,0.6,79,1,1.4V,,,"(2, 65)",E OFF MIYAGI PREF,142.04,38.56,2010,1,343
2,00,05,13.0,0.1,38,09.7,0.5,142,16.8,0.9,38,2,1.0V,,,"(2, 65)",E OFF MIYAGI PREF,142.28,38.16166666666667,2010,1,347
2,00,22,14.4,0.2,37,31.3,0.6,141,32.6,1.0,43,2,1.3V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.54333333333332,37.52166666666667,2010,1,352
2,01,46,30.4,0.1,37,56.5,0.4,141,49.2,0.5,51,1,0.9V,,,"(2, 68)",SE OFF MIYAGI PREF,141.82,37.94166666666667,2010,1,374
2,03,03,23.4,0.1,37,52.4,0.4,142,01.1,0.8,39,2,2.3V,,,"(2, 68)",SE OFF MIYAGI PREF,142.01833333333335,37.873333333333335,2010,1,394
2,03,22,26.1,0.1,37,49.9,0.3,141,37.3,0.4,77,1,1.5V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.62166666666667,37.83166666666666,2010,1,399
2,05,10,51.0,0.1,38,43.7,0.3,142,17.9,0.9,35,3,1.1V,,,"(2, 65)",E OFF MIYAGI PREF,142.29833333333335,38.72833333333333,2010,1,423
2,09,10,06.6,0.1,38,31.4,0.3,142,14.6,0.9,30,4,1.0V,,,"(2, 65)",E OFF MIYAGI PREF,142.24333333333334,38.52333333333333,2010,1,509
2,10,19,40.8,0.1,39,07.9,0.4,141,22.1,0.9,76,1,0.4V,,,"(2, 49)",SOUTHERN IWATE PREF,141.36833333333334,39.13166666666667,2010,1,531
2,11,53,52.7,0.0,38,15.6,0.2,141,39.9,0.4,51,1,2.2V,,,"(2, 66)",KINKAZAN REGION,141.665,38.26,2010,1,569
2,12,13,50.4,0.1,37,52.4,0.5,141,59.1,0.7,40,1,1.2V,,,"(2, 68)",SE OFF MIYAGI PREF,141.985,37.873333333333335,2010,1,573
2,12,14,21.8,0.0,37,52.7,0.5,141,58.7,0.7,39,1,,,,"(2, 68)",SE OFF MIYAGI PREF,141.97833333333332,37.87833333333333,2010,1,574
2,12,34,59.9,0.3,37,25.6,1.0,141,40.9,1.3,34,,1.6V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.68166666666667,37.42666666666667,2010,1,582
2,14,50,28.6,0.0,38,58.9,0.2,141,38.9,0.4,70,1,1.3V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.64833333333334,38.98166666666667,2010,1,629
2,16,33,53.5,0.1,38,38.3,0.3,142,26.8,0.7,26,4,1.0v,,,"(2, 65)",E OFF MIYAGI PREF,142.44666666666666,38.638333333333335,2010,1,656
2,16,42,29.9,0.1,38,15.7,0.3,141,50.4,0.6,47,1,3.8V,,1,"(2, 65)",E OFF MIYAGI PREF,141.84,38.26166666666666,2010,1,658
2,17,12,32.5,0.1,38,33.3,0.2,142,02.3,0.6,79,1,1.5V,,,"(2, 65)",E OFF MIYAGI PREF,142.03833333333333,38.555,2010,1,665
2,18,04,24.4,0.1,38,47.4,0.2,141,38.8,0.6,68,1,0.6V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.64666666666668,38.79,2010,1,688
2,19,42,05.8,0.1,37,43.6,0.6,143,01.7,1.1,27,4,2.0V,,,"(2, 70)",FAR E OFF FUKUSHIMA PREF,143.02833333333334,37.72666666666667,2010,1,714
2,20,06,13.3,0.1,38,53.5,0.2,141,39.4,0.5,71,1,0.9V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.65666666666667,38.891666666666666,2010,1,719
2,20,15,59.8,0.2,38,35.0,0.9,144,16.2,1.0,35,,2.6V,,,"(8,327)",FAR E OFF NORTH HONSHU,144.27,38.583333333333336,2010,1,723
2,20,44,41.6,0.0,38,48.9,0.2,141,38.1,0.4,69,1,1.2V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.635,38.815,2010,1,731
2,20,48,44.7,0.0,38,03.8,0.3,141,51.4,0.6,42,1,0.9V,,,"(2, 68)",SE OFF MIYAGI PREF,141.85666666666665,38.06333333333333,2010,1,732
3,01,30,08.6,0.1,38,26.4,0.5,143,04.4,0.9,14,3,1.7V,,,"(2, 64)",FAR E OFF MIYAGI PREF,143.07333333333332,38.44,2010,1,809
3,02,37,14.1,0.1,38,05.1,0.4,141,50.3,0.8,43,1,0.7V,,,"(2, 68)",SE OFF MIYAGI PREF,141.83833333333334,38.085,2010,1,834
3,02,55,51.8,0.2,37,31.7,0.5,141,32.7,0.9,35,2,0.9V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.545,37.528333333333336,2010,1,840
3,05,19,15.9,0.1,38,44.5,0.3,142,17.3,0.8,32,3,0.5V,,,"(2, 65)",E OFF MIYAGI PREF,142.28833333333333,38.74166666666667,2010,1,884
3,05,22,14.3,0.1,37,42.9,0.3,142,10.2,0.9,28,3,2.0V,,,"(2, 68)",SE OFF MIYAGI PREF,142.17,37.715,2010,1,885
3,05,24,26.3,0.1,37,39.8,0.2,141,00.3,0.6,79,1,1.1V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.005,37.663333333333334,2010,1,888
3,06,02,29.0,0.1,38,37.9,0.3,142,49.9,0.8,25,4,1.4V,,,"(2, 64)",FAR E OFF MIYAGI PREF,142.83166666666668,38.63166666666667,2010,1,898
3,08,16,05.8,0.1,39,09.0,0.7,144,15.0,0.9,46,,3.0V,,,"(8,327)",FAR E OFF NORTH HONSHU,144.25,39.15,2010,1,932
3,09,19,15.8,0.1,38,46.7,0.5,142,16.8,0.8,31,3,0.7v,,,"(2, 65)",E OFF MIYAGI PREF,142.28,38.778333333333336,2010,1,958
3,10,26,38.9,0.2,37,53.9,0.5,142,25.7,1.0,35,2,2.1V,,,"(2, 68)",SE OFF MIYAGI PREF,142.42833333333334,37.89833333333333,2010,1,971
3,12,21,06.0,0.2,38,41.2,0.5,142,58.5,0.9,23,5,1.5V,,,"(2, 64)",FAR E OFF MIYAGI PREF,142.975,38.68666666666667,2010,1,993
3,14,36,13.3,0.1,38,53.1,0.4,142,29.4,0.9,34,3,1.7V,,,"(2, 65)",E OFF MIYAGI PREF,142.49,38.885,2010,1,1033
3,14,55,34.0,0.1,38,15.2,0.4,142,21.9,0.7,32,2,1.5V,,,"(2, 65)",E OFF MIYAGI PREF,142.365,38.25333333333333,2010,1,1040
3,15,23,05.8,0.1,37,31.3,0.3,141,33.0,0.7,44,2,1.9V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.55,37.52166666666667,2010,1,1049
3,18,00,08.0,0.1,38,51.1,0.3,141,39.8,0.6,60,1,0.4V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.66333333333333,38.85166666666667,2010,1,1091
3,18,30,26.6,0.2,38,18.9,0.7,141,25.4,1.3,64,2,0.1V,,,"(2, 66)",KINKAZAN REGION,141.42333333333335,38.315,2010,1,1098
3,22,26,49.2,0.0,38,04.6,0.2,141,23.6,0.2,58,1,0.6V,,,"(2, 67)",SENDAI BAY REGION,141.39333333333335,38.07666666666667,2010,1,1178
3,22,50,13.9,0.2,38,04.2,1.6,142,29.2,1.1,24,4,1.3V,,,"(2, 65)",E OFF MIYAGI PREF,142.48666666666668,38.07,2010,1,1182
3,23,44,42.6,0.0,38,38.2,0.1,141,55.1,0.5,43,1,0.7V,,,"(2, 66)",KINKAZAN REGION,141.91833333333332,38.63666666666667,2010,1,1194
3,23,45,19.8,0.1,38,53.0,0.2,141,39.5,0.5,66,1,0.4V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.65833333333333,38.88333333333333,2010,1,1195
4,00,10,32.6,0.1,38,36.1,0.3,142,53.5,0.6,31,4,1.7V,,,"(2, 64)",FAR E OFF MIYAGI PREF,142.89166666666668,38.60166666666667,2010,1,1205
4,00,49,49.1,0.2,38,14.7,0.6,142,19.2,1.1,36,3,0.9V,,,"(2, 65)",E OFF MIYAGI PREF,142.32,38.245,2010,1,1221
4,03,05,18.3,0.0,37,40.0,0.2,141,25.0,0.4,80,1,2.5V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.41666666666666,37.666666666666664,2010,1,1267
4,04,12,46.0,0.0,38,52.1,0.2,141,35.6,0.4,75,1,2.3V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.59333333333333,38.86833333333333,2010,1,1293
4,04,41,19.1,0.0,38,43.0,0.1,141,05.5,0.2,8,1,0.3V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.09166666666667,38.71666666666667,2010,1,1299
4,04,51,09.9,0.1,38,11.6,0.4,142,10.1,0.6,38,1,1.2V,,,"(2, 65)",E OFF MIYAGI PREF,142.16833333333332,38.193333333333335,2010,1,1305
4,07,42,35.4,0.1,39,05.9,0.4,143,15.3,0.9,18,3,1.7V,,,"(2, 63)",FAR E OFF SANRIKU,143.255,39.098333333333336,2010,1,1360
4,08,47,32.4,0.1,38,57.6,0.3,141,26.1,0.8,05,1,0.6V,,,"(2, 49)",SOUTHERN IWATE PREF,141.435,38.96,2010,1,1370
4,09,09,08.5,0.2,37,50.2,0.4,142,24.8,0.7,28,4,1.5V,,,"(2, 68)",SE OFF MIYAGI PREF,142.41333333333333,37.836666666666666,2010,1,1375
4,09,12,00.4,0.1,37,51.5,0.5,142,26.2,0.8,32,2,2.1V,,,"(2, 68)",SE OFF MIYAGI PREF,142.43666666666667,37.858333333333334,2010,1,1376
4,11,15,25.9,0.1,37,43.2,0.3,142,14.2,0.7,37,3,1.6V,,,"(2, 68)",SE OFF MIYAGI PREF,142.23666666666668,37.72,2010,1,1407
4,11,16,36.9,0.1,38,17.3,0.5,142,15.9,0.6,33,2,0.9V,,,"(2, 65)",E OFF MIYAGI PREF,142.265,38.288333333333334,2010,1,1408
4,14,19,29.7,0.1,38,46.2,0.5,143,26.9,0.9,20,,2.2V,,,"(2, 64)",FAR E OFF MIYAGI PREF,143.44833333333332,38.77,2010,1,1458
4,14,48,53.7,0.1,37,54.5,0.4,142,27.7,0.5,33,2,1.4V,,,"(2, 68)",SE OFF MIYAGI PREF,142.46166666666667,37.90833333333333,2010,1,1463
4,15,10,21.7,0.1,38,13.0,0.7,142,30.0,0.4,24,3,0.9v,,,"(2, 65)",E OFF MIYAGI PREF,142.5,38.21666666666667,2010,1,1468
4,15,36,13.1,0.1,37,30.8,0.3,141,33.1,0.7,41,2,1.7V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.55166666666668,37.513333333333335,2010,1,1474
4,17,40,43.2,0.1,38,49.2,0.4,141,38.2,1.1,68,1,0.2V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.63666666666666,38.82,2010,1,1507
4,18,23,45.9,0.1,38,43.7,0.2,142,15.3,0.7,36,2,0.8V,,,"(2, 65)",E OFF MIYAGI PREF,142.255,38.72833333333333,2010,1,1520
4,18,37,36.8,0.1,38,15.7,0.4,142,11.3,0.6,36,2,0.9V,,,"(2, 65)",E OFF MIYAGI PREF,142.18833333333333,38.26166666666666,2010,1,1521
4,19,48,04.9,0.1,38,25.2,0.4,142,32.3,0.5,29,3,1.0v,,,"(2, 65)",E OFF MIYAGI PREF,142.53833333333333,38.42,2010,1,1544
4,20,05,55.6,0.1,37,51.4,0.3,142,22.4,0.5,31,3,1.0v,,,"(2, 68)",SE OFF MIYAGI PREF,142.37333333333333,37.85666666666667,2010,1,1549
4,21,11,16.8,0.1,37,47.7,0.7,142,15.1,1.0,38,2,1.2V,,,"(2, 68)",SE OFF MIYAGI PREF,142.25166666666667,37.795,2010,1,1567
4,21,45,52.9,0.1,38,44.5,0.3,142,19.4,0.7,36,2,1.3V,,,"(2, 65)",E OFF MIYAGI PREF,142.32333333333332,38.74166666666667,2010,1,1578
4,23,59,45.6,0.1,38,40.9,0.2,142,09.1,0.7,23,2,1.0V,,,"(2, 65)",E OFF MIYAGI PREF,142.15166666666667,38.681666666666665,2010,1,1617
5,00,55,34.5,0.1,38,32.4,0.3,142,08.4,0.9,24,4,0.7V,,,"(2, 65)",E OFF MIYAGI PREF,142.14,38.54,2010,1,1629
5,01,56,11.9,0.1,38,55.4,0.4,142,16.1,0.8,48,2,0.5V,,,"(2, 65)",E OFF MIYAGI PREF,142.26833333333335,38.92333333333333,2010,1,1643
5,02,26,04.5,0.2,38,57.0,0.7,142,41.9,1.0,32,,1.0v,,,"(2, 65)",E OFF MIYAGI PREF,142.69833333333332,38.95,2010,1,1650
5,03,55,40.0,0.2,37,41.5,0.5,142,19.8,0.7,37,4,1.4V,,,"(2, 68)",SE OFF MIYAGI PREF,142.33,37.69166666666667,2010,1,1677
5,06,03,25.7,0.1,38,00.0,0.6,142,49.3,0.7,28,3,1.8V,,,"(2, 64)",FAR E OFF MIYAGI PREF,142.82166666666666,38.0,2010,1,1698
5,06,40,39.6,0.2,38,36.6,0.8,143,30.9,1.2,27,,2.1v,,,"(2, 64)",FAR E OFF MIYAGI PREF,143.515,38.61,2010,1,1705
5,07,16,52.1,0.1,38,37.7,0.3,141,30.1,0.8,99,1,0.9V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.50166666666667,38.62833333333333,2010,1,1711
5,10,47,07.3,0.1,38,35.8,0.2,142,06.3,0.8,33,3,0.8V,,,"(2, 65)",E OFF MIYAGI PREF,142.105,38.596666666666664,2010,1,1754
5,10,54,54.0,0.1,37,31.1,0.3,141,32.4,0.6,44,2,2.0V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.54,37.51833333333333,2010,1,1755
5,11,13,19.4,0.1,38,07.2,0.5,142,11.5,0.7,43,2,,,,"(2, 65)",E OFF MIYAGI PREF,142.19166666666666,38.12,2010,1,1758
5,11,15,27.3,0.1,38,08.6,0.8,142,34.5,0.6,28,4,1.6V,,,"(2, 65)",E OFF MIYAGI PREF,142.575,38.14333333333333,2010,1,1760
5,15,47,29.3,0.1,38,24.2,0.5,142,43.3,0.5,20,3,2.0V,,,"(2, 65)",E OFF MIYAGI PREF,142.72166666666666,38.403333333333336,2010,1,1800
5,15,55,34.7,0.1,38,48.3,0.3,141,35.1,0.8,72,1,0.5V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.585,38.805,2010,1,1804
5,18,20,58.7,0.1,38,47.1,0.4,142,17.2,0.9,38,3,1.2V,,,"(2, 65)",E OFF MIYAGI PREF,142.28666666666666,38.785,2010,1,1830
5,18,30,16.7,0.2,37,27.8,0.5,141,52.4,1.0,30,,1.2V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.87333333333333,37.46333333333333,2010,1,1831
5,18,48,24.3,0.0,38,49.9,0.2,141,38.2,0.4,71,1,1.2V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.63666666666666,38.83166666666666,2010,1,1837
5,20,50,03.0,0.1,38,48.2,0.5,141,38.5,1.3,93,1,0.6V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.64166666666668,38.803333333333335,2010,1,1857
5,23,37,08.6,0.1,38,47.5,0.3,141,37.6,0.8,70,1,0.7V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.62666666666667,38.791666666666664,2010,1,1902
6,19,04,13.5,0.1,38,48.1,0.3,141,34.5,0.7,72,1,0.4V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.575,38.80166666666667,2010,1,2124
6,22,41,48.0,0.1,37,40.2,0.4,141,49.0,0.7,20,2,1.9V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.81666666666666,37.67,2010,1,2166
6,23,36,04.5,0.1,37,25.0,0.4,141,42.2,1.0,43,3,1.7V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.70333333333335,37.416666666666664,2010,1,2182
7,02,21,29.8,0.1,38,29.2,0.2,142,00.3,0.6,35,1,1.3V,,,"(2, 65)",E OFF MIYAGI PREF,142.005,38.486666666666665,2010,1,2221
7,02,55,19.3,0.0,38,48.9,0.2,141,38.2,0.4,66,1,0.8V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.63666666666666,38.815,2010,1,2224
7,06,19,21.1,0.1,38,17.4,0.3,141,53.1,0.5,46,1,2.6V,,,"(2, 65)",E OFF MIYAGI PREF,141.885,38.29,2010,1,2266
7,06,52,03.9,0.1,37,32.0,0.4,141,33.1,0.9,44,2,1.1V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.55166666666668,37.53333333333333,2010,1,2271
7,14,50,48.6,0.1,37,49.1,0.3,142,19.3,0.5,24,2,1.8V,,,"(2, 68)",SE OFF MIYAGI PREF,142.32166666666666,37.818333333333335,2010,1,2364
7,21,25,14.5,0.1,38,54.9,0.4,141,31.7,1.0,99,1,0.6v,,,"(2, 50)",NORTHERN MIYAGI PREF,141.52833333333334,38.915,2010,1,2443
7,22,36,21.9,0.0,38,56.0,0.2,141,41.5,0.3,67,1,1.4V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.69166666666666,38.93333333333333,2010,1,2461
8,00,08,23.3,0.0,38,49.0,0.2,141,35.3,0.4,74,1,3.0V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.58833333333334,38.81666666666667,2010,1,2483
8,00,14,18.9,0.0,38,15.4,0.2,141,34.8,0.3,60,1,3.4V,,,"(2, 66)",KINKAZAN REGION,141.58,38.25666666666667,2010,1,2485
8,03,15,16.3,0.2,38,11.1,0.5,142,35.8,0.7,28,3,1.7v,,,"(2, 65)",E OFF MIYAGI PREF,142.59666666666666,38.185,2010,1,2530
8,05,45,09.1,0.2,37,25.6,0.6,141,46.1,1.0,31,5,1.4V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.76833333333335,37.42666666666667,2010,1,2562
8,12,52,07.8,0.1,38,52.1,0.5,142,31.2,0.9,40,3,1.1V,,,"(2, 65)",E OFF MIYAGI PREF,142.52,38.86833333333333,2010,1,2652
8,13,14,21.5,0.1,38,03.1,0.4,141,50.4,0.8,45,1,1.6V,,,"(2, 68)",SE OFF MIYAGI PREF,141.84,38.05166666666667,2010,1,2659
8,15,30,49.1,0.1,38,17.5,0.4,142,30.4,0.5,28,2,1.7V,,,"(2, 65)",E OFF MIYAGI PREF,142.50666666666666,38.291666666666664,2010,1,2682
9,01,42,26.4,0.0,38,36.5,0.1,141,09.1,0.2,4,1,0.0V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.15166666666667,38.608333333333334,2010,1,2831
9,01,44,36.2,0.1,39,03.9,0.4,141,33.3,0.6,97,1,0.5V,,,"(2, 49)",SOUTHERN IWATE PREF,141.555,39.065,2010,1,2834
9,02,59,25.4,0.2,37,31.3,0.5,141,33.9,0.9,34,3,1.1V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.565,37.52166666666667,2010,1,2843
9,03,27,25.4,0.0,37,53.2,0.2,141,03.9,0.4,72,1,1.5V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.065,37.88666666666667,2010,1,2846
9,04,59,24.2,0.0,38,56.6,0.2,141,40.6,0.4,67,1,1.6V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.67666666666668,38.943333333333335,2010,1,2867
9,05,01,17.0,0.1,38,54.8,0.2,142,29.1,0.5,38,1,1.4V,,,"(2, 65)",E OFF MIYAGI PREF,142.485,38.913333333333334,2010,1,2868
9,05,46,47.1,0.0,38,48.2,0.2,141,37.6,0.5,66,1,0.5V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.62666666666667,38.803333333333335,2010,1,2884
9,21,38,49.7,0.1,38,50.2,0.3,141,30.7,0.5,99,1,2.4V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.51166666666666,38.836666666666666,2010,1,3064
9,22,34,00.1,0.1,37,26.4,0.5,141,42.9,1.0,39,4,1.2V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.715,37.44,2010,1,3083
10,01,38,35.1,0.0,38,35.1,0.2,141,00.9,0.3,88,1,1.8V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.015,38.585,2010,1,3134
10,06,34,34.1,0.1,37,59.4,0.5,142,22.3,0.6,38,2,1.2V,,,"(2, 68)",SE OFF MIYAGI PREF,142.37166666666667,37.99,2010,1,3245
10,07,19,53.8,0.1,38,33.0,0.2,142,02.5,0.6,77,1,0.9V,,,"(2, 65)",E OFF MIYAGI PREF,142.04166666666666,38.55,2010,1,3255
10,07,50,58.9,0.1,38,56.5,0.3,141,25.5,0.5,72,1,0.6V,,,"(2, 49)",SOUTHERN IWATE PREF,141.425,38.94166666666667,2010,1,3261
10,08,02,51.4,0.1,38,42.0,0.2,141,48.1,0.5,52,1,1.8V,,,"(2, 66)",KINKAZAN REGION,141.80166666666668,38.7,2010,1,3266
10,08,20,34.7,0.2,37,25.9,0.4,142,04.8,0.9,31,4,3.6V,,,"(2, 69)",E OFF FUKUSHIMA PREF,142.08,37.431666666666665,2010,1,3270
10,10,06,33.4,0.1,38,54.7,0.2,141,27.4,0.4,84,1,2.2V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.45666666666668,38.91166666666667,2010,1,3296
10,10,33,44.0,0.1,38,50.3,0.3,141,37.3,0.8,78,1,0.6V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.62166666666667,38.83833333333333,2010,1,3306
10,12,13,13.1,0.0,38,48.5,0.2,141,15.3,0.3,73,0,0.1V,,,"(2, 49)",SOUTHERN IWATE PREF,141.255,38.80833333333333,2010,1,3325
10,12,42,44.8,0.1,38,04.6,0.5,141,51.6,0.8,43,1,0.8V,,,"(2, 68)",SE OFF MIYAGI PREF,141.86,38.07666666666667,2010,1,3332
10,12,59,11.6,0.1,37,40.0,0.4,141,31.9,0.9,71,2,1.3V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.53166666666667,37.666666666666664,2010,1,3337
10,13,19,40.0,0.1,38,52.7,0.3,141,40.5,0.6,62,1,0.3V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.675,38.87833333333333,2010,1,3344
10,17,23,19.0,0.1,38,50.8,0.3,141,39.8,0.7,67,1,0.2V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.66333333333333,38.846666666666664,2010,1,3393
10,18,44,17.9,0.1,38,03.6,0.4,141,49.9,0.7,44,1,1.0V,,,"(2, 68)",SE OFF MIYAGI PREF,141.83166666666668,38.06,2010,1,3416
10,18,46,17.9,0.1,38,40.0,0.5,141,25.6,1.4,01,1,0.8V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.42666666666668,38.666666666666664,2010,1,3418
10,19,11,01.5,0.1,38,57.7,0.4,141,36.9,0.8,73,1,0.2v,,,"(2, 50)",NORTHERN MIYAGI PREF,141.615,38.961666666666666,2010,1,3424
11,00,45,12.9,0.1,38,35.1,0.1,141,09.4,0.3,10,1,0.3v,,,"(2, 50)",NORTHERN MIYAGI PREF,141.15666666666667,38.585,2010,1,3516
11,00,56,24.7,0.1,39,04.1,0.4,142,23.8,0.8,34,2,0.8V,,,"(2, 62)",E OFF IWATE PREF,142.39666666666668,39.068333333333335,2010,1,3519
11,01,27,57.9,0.1,37,59.7,0.2,141,08.1,0.5,66,1,0.8V,,,"(2, 67)",SENDAI BAY REGION,141.135,37.995,2010,1,3524
11,01,36,46.3,0.2,38,26.0,0.5,142,03.4,1.1,26,3,0.8V,,,"(2, 65)",E OFF MIYAGI PREF,142.05666666666667,38.43333333333333,2010,1,3529
11,09,41,24.5,0.2,38,44.4,0.5,142,13.3,1.2,28,4,0.7V,,,"(2, 65)",E OFF MIYAGI PREF,142.22166666666666,38.74,2010,1,3664
11,12,30,51.1,0.1,38,49.0,0.4,142,29.0,0.6,24,3,0.8V,,,"(2, 65)",E OFF MIYAGI PREF,142.48333333333332,38.81666666666667,2010,1,3698
11,15,06,22.1,0.1,38,04.8,0.6,142,27.1,0.6,31,2,1.8V,,,"(2, 65)",E OFF MIYAGI PREF,142.45166666666665,38.08,2010,1,3729
11,17,40,27.2,0.1,37,27.9,0.4,141,53.6,0.8,36,3,2.8V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.89333333333335,37.465,2010,1,3772
11,18,03,42.0,0.2,38,47.2,0.6,142,16.9,1.3,37,4,0.6V,,,"(2, 65)",E OFF MIYAGI PREF,142.28166666666667,38.78666666666667,2010,1,3777
11,22,15,45.0,0.0,38,26.1,0.2,141,56.4,0.5,38,1,0.4V,,,"(2, 65)",E OFF MIYAGI PREF,141.94,38.435,2010,1,3831
11,23,40,28.6,0.0,38,34.6,0.1,141,38.9,0.2,11,1,1.3V,,,"(2, 66)",KINKAZAN REGION,141.64833333333334,38.57666666666667,2010,1,3853
12,01,23,25.5,0.1,37,32.1,0.5,141,33.1,0.8,43,2,1.2V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.55166666666668,37.535,2010,1,3885
